Date,close,return
2022-06-29,100.0,0.0
2022-06-30,98.95371289843426,-0.010462871015657349
2022-07-01,98.55209344945236,-0.004058659722997182
2022-07-04,95.66418767238673,-0.02930334279044855
2022-07-05,96.88251876833955,0.012735498263207301
2022-07-06,91.97334300050201,-0.050671429998389306
2022-07-07,95.9109722130638,0.04281272251396018
2022-07-08,95.86686047780843,-0.0004599237630223407
2022-07-11,94.52672132531109,-0.01397917013051203
2022-07-12,93.95909880469063,-0.006004889545116188
2022-07-13,92.2505040470052,-0.018184452377912108
2022-07-14,91.592263616274,-0.00713535863604392
2022-07-15,90.331801110858,-0.013761669988818115
2022-07-18,92.33783670666888,0.02220741279529026
2022-07-19,92.36845925506132,0.00033163597377433573
2022-07-20,92.75120883282462,0.004143725908715146
2022-07-21,92.85112359034414,0.0010772340196624208
2022-07-22,92.88091906926543,0.00032089518973132947
2022-07-25,92.99356576041993,0.0012128076711911961
2022-07-26,94.31181548729528,0.014175708997669512
2022-07-27,95.20651010828296,0.00948655920114494
2022-07-28,95.71006539659349,0.005289084619715778
2022-07-29,97.18326049470498,0.01539226926663384
2022-08-01,97.69516832587794,0.005267448617870318
2022-08-02,95.9804299583047,-0.017551926026202924
2022-08-03,96.16312254059993,0.0019034357563786908
2022-08-04,95.48277632429624,-0.007074918100922201
2022-08-05,97.01020414321887,0.015996893656871736
2022-08-08,98.16169989898415,0.011869841589708385
2022-08-09,99.29012117915647,0.01149553523760849
2022-08-10,101.90092086295739,0.02629465703934497
2022-08-11,103.13980983980898,0.012157779992172157
2022-08-12,104.60350035328474,0.014191324530742122
2022-08-15,104.60350035328474,0.0
2022-08-16,104.05390962867128,-0.00525403760636417
2022-08-17,102.94685581821992,-0.010639233205191445
2022-08-18,104.09332275607346,0.011136492987002478
2022-08-19,102.93892312508564,-0.011090044975247682
2022-08-22,102.05429715594975,-0.008593697527425337
2022-08-23,103.24168503494857,0.011634864107528675
2022-08-24,103.96778554795874,0.007033016874573139
2022-08-25,106.4339453346065,0.023720422375545946
2022-08-26,105.6450418911246,-0.007412141314519061
2022-08-29,104.42454798515728,-0.011552779800353963
2022-08-30,103.94815574166756,-0.004562071396827461
2022-08-31,103.595490489886,-0.0033927033073871127
2022-09-01,99.29526820521457,-0.04150974395059476
2022-09-02,97.93426219178245,-0.013706655292166747
2022-09-05,97.4718408431299,-0.004721752513405453
2022-09-06,98.17886003470487,0.007253573806129787
2022-09-07,94.98117780647785,-0.03256996696739689
2022-09-08,94.85528129806988,-0.0013254890212508474
2022-09-09,94.85528129806988,0.0
2022-09-12,94.85528129806988,0.0
2022-09-13,95.48646757260957,0.006654202759214356
2022-09-14,93.10487286591388,-0.024941698726939243
2022-09-15,93.99548742848107,0.009565713750018578
2022-09-16,91.77480551782001,-0.02362540980864347
2022-09-19,89.91869757671597,-0.020224591385744173
2022-09-20,91.83065882663438,0.021263222237924317
2022-09-21,91.72044282830436,-0.0012002091647637658
2022-09-22,92.26357188752836,0.005921570398877307
2022-09-23,89.50609123505909,-0.02988699219049007
2022-09-26,84.61709606032844,-0.05462192692440637
2022-09-27,85.14076228473914,0.00618865747930375
2022-09-28,81.78052940593575,-0.03946679344455073
2022-09-29,82.08795478035132,0.0037591511897605567
2022-09-30,82.12101545865728,0.0004027470095268604
2022-10-03,82.12101545865728,0.0
2022-10-04,84.7443489004977,0.03194472726851638
2022-10-05,83.4809098254486,-0.01490882980920133
2022-10-06,84.99524560338682,0.01813990505259866
2022-10-07,84.01876725094687,-0.011488623222485672
2022-10-10,84.01876725094687,0.0
2022-10-11,79.7504396466111,-0.0508020736794097
2022-10-12,80.33761180222201,0.007362619669719739
2022-10-13,76.75872893975529,-0.04454803649475364
2022-10-14,79.02047816164364,0.029465694040654244
2022-10-17,78.22691754396865,-0.01004246792903074
2022-10-18,79.87230485337672,0.021033518398360096
2022-10-19,78.59563544264591,-0.015983880934379024
2022-10-20,80.52637232422842,0.024565446550673053
2022-10-21,78.03112450026035,-0.03098671592855684
2022-10-24,79.01487547618095,0.012607161337490513
2022-10-25,76.60276691731805,-0.030527271533700273
2022-10-26,77.30608019928616,0.00918130389111449
2022-10-27,79.63810855712026,0.030166170006581505
2022-10-28,79.86074589093337,0.0027956130280697433
2022-10-31,79.38184676384118,-0.005996677363197089
2022-11-01,87.00018444600758,0.09597077912322616
2022-11-02,83.04917119000757,-0.04541384919076835
2022-11-03,84.95682542760827,0.02297017791106193
2022-11-04,85.22262716049717,0.003128668374213106
2022-11-07,86.28023842704857,0.012409981970628925
2022-11-08,87.24297064275929,0.011158200687225839
2022-11-09,89.17801001418457,0.02217988861645781
2022-11-10,88.59629453863079,-0.006523082040754802
2022-11-11,91.3560227157215,0.03114947630103626
2022-11-14,91.892489405169,0.005872264066451804
2022-11-15,92.01240974910978,0.0013050070219779442
2022-11-16,93.7784474274897,0.019193472741289574
2022-11-17,90.8403924761738,-0.0313297461400992
2022-11-18,90.62941539805271,-0.002322502934764603
2022-11-21,89.82290464115856,-0.008898995467993331
2022-11-22,91.77959234853036,0.021783839157603846
2022-11-23,92.0071437445374,0.0024793245446431134
2022-11-24,92.42221278294778,0.0045112696853502054
2022-11-25,92.58307307479939,0.0017404938380925494
2022-11-28,91.16345187756559,-0.0153334853779033
2022-11-29,91.95091405892572,0.008637915361275561
2022-11-30,92.47348542567097,0.0056831557586299875
2022-12-01,92.29584430993609,-0.0019209951362509914
2022-12-02,90.03830473767323,-0.02445981819811821
2022-12-05,89.21134748234198,-0.00918450494753964
2022-12-06,87.42311891648728,-0.020044855462010125
2022-12-07,87.61540768552086,0.0021995185188629085
2022-12-08,86.94163582454179,-0.00769010701174222
2022-12-09,88.05742243599074,0.012833743014690424
2022-12-12,87.61758597216225,-0.004994882335424056
2022-12-13,88.00960011960134,0.004474149145853534
2022-12-14,88.96899302762361,0.010901002921482106
2022-12-15,89.62595155099842,0.007384129020892027
2022-12-16,88.92958203190092,-0.007769730831825583
2022-12-19,87.75772754963658,-0.01317733037184371
2022-12-20,87.62353191396764,-0.0015291603305594426
2022-12-21,87.89252957217899,0.0030699248516421473
2022-12-22,87.93214103698419,0.0004506806778462047
2022-12-23,86.4905375987664,-0.016394499453976252
2022-12-26,85.90096067340872,-0.006816663900191533
2022-12-27,86.72679954271516,0.00961384905165652
2022-12-28,88.70086902460234,0.022761931632388932
2022-12-29,86.37470576849388,-0.026224807960599117
2022-12-30,86.37470576849388,0.0
2023-01-02,82.7754363029169,-0.04167041072445371
2023-01-03,82.38684423003369,-0.004694533671331769
2023-01-04,83.67409938800822,0.015624523186983152
2023-01-05,83.51773309338991,-0.0018687538409374316
2023-01-06,85.27435117397275,0.021032875480690882
2023-01-09,86.68590844578429,0.016553128254611416
2023-01-10,88.59859112098813,0.022064516707465676
2023-01-11,88.68025038088776,0.0009216767317226093
2023-01-12,89.7490941817634,0.01205278284944955
2023-01-13,90.82970332899556,0.012040334858908652
2023-01-16,88.97318904722698,-0.020439506171720967
2023-01-17,88.54230813485063,-0.004842817448609593
2023-01-18,87.01992306285521,-0.017193871540786998
2023-01-19,87.56399381662074,0.006252255053966538
2023-01-20,88.7388724221989,0.013417371163295999
2023-01-23,88.7388724221989,0.0
2023-01-24,88.7388724221989,0.0
2023-01-25,88.62612784947831,-0.0012705206821220227
2023-01-26,89.3107161656438,0.007724452515043723
2023-01-27,90.10061661761435,0.008844408441485596
2023-01-30,89.53432533188679,-0.006285098892618024
2023-01-31,89.94105599141038,0.004542734398409909
2023-02-01,89.22318488516221,-0.007981573023967292
2023-02-02,89.16595488574332,-0.00064142520234578
2023-02-03,88.65538336807757,-0.005726081421098317
2023-02-06,87.12548242979737,-0.017256717868201932
2023-02-07,86.14319842513989,-0.011274359432660475
2023-02-08,87.17012556561214,0.011921163356439224
2023-02-09,86.48392192983918,-0.007872004672707045
2023-02-10,86.2437454247663,-0.0027771231890676984
2023-02-13,86.78990772047021,0.006332775704649185
2023-02-14,87.34302482010996,0.006373057814754279
2023-02-15,85.09588704634058,-0.025727730158161266
2023-02-16,85.93703902509927,0.009884754809602159
2023-02-17,86.4212807795096,0.005634843367932518
2023-02-20,87.07145214588236,0.007523278531725963
2023-02-21,88.22955988777396,0.013300659554307925
2023-02-22,87.50249590235435,-0.008240594040641314
2023-02-23,88.08180818939753,0.006620523004162493
2023-02-24,86.94225284755576,-0.012937465354837419
2023-02-27,86.15779125863548,-0.009022788842333707
2023-02-28,85.86173125770186,-0.0034362533742873236
2023-03-01,85.86173125770186,0.0
2023-03-02,87.43947922159857,0.018375450166050578
2023-03-03,87.50076769367425,0.0007009244865279207
2023-03-06,87.64025442724538,0.0015941201117166681
2023-03-07,87.53295545725732,-0.0012243114843662473
2023-03-08,88.13418421515755,0.006868598858104535
2023-03-09,90.00449863956582,0.02122121445910663
2023-03-10,88.90352755420254,-0.012232400624465012
2023-03-13,88.38786612934008,-0.005800235817955357
2023-03-14,85.53454121987339,-0.03228186214260842
2023-03-15,88.98528986105025,0.04034333489094699
2023-03-16,88.09498864556332,-0.010005038100984132
2023-03-17,88.38247533455093,0.0032633716560684922
2023-03-20,89.23492195581058,0.009644973373204357
2023-03-21,88.4172304335009,-0.00916335784676986
2023-03-22,87.50504839706672,-0.010316790426049882
2023-03-23,86.26953779990718,-0.014119306483361072
2023-03-24,87.01846210131698,0.008681213792368414
2023-03-27,86.42283689366137,-0.006844814229905738
2023-03-28,87.49342801069766,0.012387826592103024
2023-03-29,88.75146728732385,0.014378671692602762
2023-03-30,88.36673725857968,-0.004334914571030801
2023-03-31,89.99364307710962,0.01841083951950495
