Price,Close,High,Low,Open,Volume
Ticker,0085N0.KS,0085N0.KS,0085N0.KS,0085N0.KS,0085N0.KS
Date,,,,,
2025-07-22,10035.0,10045.0,10030.0,10040.0,217578
2025-07-23,10045.0,10060.0,10040.0,10060.0,195301
2025-07-24,10015.0,10045.0,10015.0,10045.0,145307
2025-07-25,10025.0,10035.0,10010.0,10030.0,189146
2025-07-28,10040.0,10050.0,10025.0,10040.0,199015
2025-07-29,10030.0,10045.0,10030.0,10045.0,236630
2025-07-30,10085.0,10095.0,10070.0,10080.0,209740
2025-07-31,10080.0,10080.0,10060.0,10080.0,196405
2025-08-01,10065.0,10070.0,10055.0,10060.0,173178
2025-08-04,10145.0,10155.0,10010.0,10035.0,228619
2025-08-05,10180.0,10195.0,10145.0,10195.0,205534
2025-08-06,10170.0,10180.0,10150.0,10180.0,191146
2025-08-07,10140.0,10185.0,10140.0,10185.0,200454
2025-08-08,10175.0,10190.0,10155.0,10190.0,246616
2025-08-11,10175.0,10175.0,10140.0,10170.0,179995
2025-08-12,10165.0,10170.0,10150.0,10160.0,163418
2025-08-13,10165.0,10170.0,10110.0,10160.0,204978
2025-08-14,10185.0,10195.0,10150.0,10190.0,214481
2025-08-18,10115.0,10130.0,10100.0,10115.0,242274
2025-08-19,10100.0,10105.0,10085.0,10105.0,199582
2025-08-20,10105.0,10110.0,10095.0,10100.0,30395
2025-07-22,10035.0,10045.0,10030.0,10040.0,217578
2025-07-23,10045.0,10060.0,10040.0,10060.0,195301
2025-07-24,10015.0,10045.0,10015.0,10045.0,145307
2025-07-25,10025.0,10035.0,10010.0,10030.0,189146
2025-07-28,10040.0,10050.0,10025.0,10040.0,199015
2025-07-29,10030.0,10045.0,10030.0,10045.0,236630
2025-07-30,10085.0,10095.0,10070.0,10080.0,209740
2025-07-31,10080.0,10080.0,10060.0,10080.0,196405
2025-08-01,10065.0,10070.0,10055.0,10060.0,173178
2025-08-04,10145.0,10155.0,10010.0,10035.0,228619
2025-08-05,10180.0,10195.0,10145.0,10195.0,205534
2025-08-06,10170.0,10180.0,10150.0,10180.0,191146
2025-08-07,10140.0,10185.0,10140.0,10185.0,200454
2025-08-08,10175.0,10190.0,10155.0,10190.0,246616
2025-08-11,10175.0,10175.0,10140.0,10170.0,179995
2025-08-12,10165.0,10170.0,10150.0,10160.0,163418
2025-08-13,10165.0,10170.0,10110.0,10160.0,204978
2025-08-14,10185.0,10195.0,10150.0,10190.0,214481
2025-08-18,10115.0,10130.0,10100.0,10115.0,242274
2025-08-19,10100.0,10105.0,10085.0,10105.0,199582
2025-08-20,10105.0,10110.0,10095.0,10100.0,30346
2025-08-21,10130.0,10135.0,10120.0,10135.0,15921
2025-08-22,10080.0,10105.0,10080.0,10105.0,38559
2025-08-25,10150.0,10155.0,10137.0,10140.0,50228
2025-08-26,10110.0,10145.0,10110.0,10140.0,42455
2025-08-27,10140.0,10155.0,10130.0,10155.0,19676
2025-07-22,10035.0,10045.0,10030.0,10040.0,217578
2025-07-23,10045.0,10060.0,10040.0,10060.0,195301
2025-07-24,10015.0,10045.0,10015.0,10045.0,145307
