Date,close,return
2015-09-01,100.0,0.0
2015-09-02,100.00002914698408,2.9146984081851457e-07
2015-09-03,100.02467730878047,0.0002464815461219831
2015-09-04,100.03125677086561,6.577838851540285e-05
2015-09-07,100.03457695650259,3.319148178445216e-05
2015-09-08,100.02639714870686,-8.176980444759192e-05
2015-09-09,100.04280183628633,0.00016400358352486322
2015-09-10,100.05921765514827,0.000164087955961012
2015-09-11,100.06252265270088,3.303041568847309e-05
2015-09-14,100.05762260636111,-4.89698461508814e-05
2015-09-15,100.06417384563555,6.547466453643569e-05
2015-09-16,100.07401763737764,9.837478653736594e-05
2015-09-17,100.09372883344227,0.00019696617094015303
2015-09-18,100.0937375983624,8.756712562470644e-08
2015-09-21,100.09703265985561,3.2919756742873694e-05
2015-09-22,100.0986703238307,1.6360764466168593e-05
2015-09-23,100.09541525387517,-3.251861333416114e-05
2015-09-24,100.11841596206182,0.0002297878292255954
2015-09-25,100.11841596206182,0.0
2015-09-28,100.11841596206182,0.0
2015-09-29,100.11841596206182,0.0
2015-09-30,100.13647810896768,0.00018040783738230518
2015-10-01,100.14470098948902,8.21167338478368e-05
2015-10-02,100.15128047273538,6.569976425474522e-05
2015-10-05,100.15621979332288,4.9318596468950204e-05
2015-10-06,100.16444106950996,8.208452958842945e-05
2015-10-07,100.17266603747667,8.211464945910112e-05
2015-10-08,100.1759610131226,3.2892961486045515e-05
2015-10-09,100.1759610131226,0.0
2015-10-12,100.17431159882237,-1.6465170721106464e-05
2015-10-13,100.18088199204756,6.558960196797099e-05
2015-10-14,100.18744685894117,6.55301367193939e-05
2015-10-15,100.19894799424847,0.00011479617125575992
2015-10-16,100.20224318432294,3.28864737647964e-05
2015-10-19,100.20552993786826,3.280119726752536e-05
2015-10-20,100.20227470320673,-3.248557902487311e-05
2015-10-21,100.2022659423809,-8.743140663310574e-08
2015-10-22,100.21705657663547,0.0001476077822736658
2015-10-23,100.21542583465694,-1.6272100121820603e-05
2015-10-26,100.22361693171091,8.173489246539785e-05
2015-10-27,100.22855503477763,4.92708526982355e-05
2015-10-28,100.22691810253465,-1.6331994833159353e-05
2015-10-29,100.240064248898,0.00013116382916100733
2015-10-30,100.24333448128098,3.262400525660958e-05
2015-11-02,100.25155937255965,8.204925864885304e-05
2015-11-03,100.24500953729817,-6.533399881717787e-05
2015-11-04,100.25156845379482,6.542885802403771e-05
2015-11-05,100.26307133713073,0.00011474018325411765
2015-11-06,100.26473294125957,1.657244393856357e-05
2015-11-09,100.26142504565456,-3.2991616373638046e-05
2015-11-10,100.25811799560036,-3.298427139541982e-05
2015-11-11,100.25812733524575,9.315600165334577e-08
2015-11-12,100.27127943833423,0.00013118241321722715
2015-11-13,100.27130550838174,2.599951618072656e-07
2015-11-16,100.26801962095986,-3.2769967491870965e-05
2015-11-17,100.27789678052319,9.85075760016052e-05
2015-11-18,100.28937685401358,0.000114482591467772
2015-11-19,100.28940569195079,2.875472768041713e-07
2015-11-20,100.29764272108892,8.213259497639551e-05
