Date,Close,High,Low,Open,Volume
,0001S0.KS,0001S0.KS,0001S0.KS,0001S0.KS,0001S0.KS
2024-12-24,50020.0,50040.0,50010.0,50040.0,22487
2024-12-26,50020.0,50035.0,50015.0,50020.0,2883
2024-12-27,50030.0,50035.0,50010.0,50010.0,8193
2024-12-30,50060.0,50060.0,50045.0,50045.0,17044
2025-01-02,50110.0,50115.0,50095.0,50095.0,10770
2025-01-03,50175.0,50185.0,50170.0,50175.0,16273
2025-01-06,50185.0,50205.0,50185.0,50200.0,6213
2025-01-07,50220.0,50220.0,50185.0,50185.0,16814
2025-01-08,50240.0,50240.0,50225.0,50225.0,9120
2025-01-09,50280.0,50280.0,50250.0,50250.0,5010
2025-01-10,50265.0,50285.0,50265.0,50285.0,7405
2025-01-13,50255.0,50270.0,50255.0,50265.0,3423
2025-01-14,50265.0,50265.0,50250.0,50255.0,6085
2025-01-15,50280.0,50285.0,50265.0,50285.0,2281
2025-01-16,50330.0,50330.0,50295.0,50300.0,2398
2025-01-17,50350.0,50360.0,50350.0,50355.0,3591
2025-01-20,50320.0,50345.0,50320.0,50335.0,16464
2025-01-21,50375.0,50375.0,50330.0,50330.0,20598
2025-01-22,50335.0,50340.0,50325.0,50325.0,22622
2025-01-23,50385.0,50400.0,50370.0,50395.0,21414
2025-01-24,50415.0,50420.0,50370.0,50370.0,24112
2025-01-31,50400.0,50415.0,50395.0,50415.0,12218
2025-02-03,50395.0,50410.0,50390.0,50405.0,15433
2025-02-04,50405.0,50410.0,50385.0,50405.0,18666
2025-02-05,50425.0,50430.0,50410.0,50410.0,26190
2025-02-06,50440.0,50445.0,50420.0,50430.0,7515
2025-02-07,50420.0,50440.0,50415.0,50425.0,9906
2025-02-10,50420.0,50425.0,50405.0,50420.0,17572
2025-02-11,50425.0,50445.0,50425.0,50425.0,14315
2025-02-12,50425.0,50435.0,50410.0,50435.0,23497
2025-02-13,50445.0,50460.0,50415.0,50425.0,23462
2025-02-14,50475.0,50475.0,50455.0,50465.0,16664
2025-02-17,50465.0,50490.0,50465.0,50490.0,5062
2025-02-18,50460.0,50490.0,50455.0,50490.0,14972
2025-02-19,50465.0,50465.0,50460.0,50460.0,1332
2025-02-20,50500.0,50510.0,50485.0,50485.0,11045
2025-02-21,50515.0,50515.0,50500.0,50500.0,321
2025-02-24,50515.0,50520.0,50510.0,50515.0,4532
2025-02-25,50550.0,50555.0,50525.0,50525.0,5748
2025-02-26,50565.0,50570.0,50550.0,50550.0,19254
2025-02-27,50585.0,50590.0,50570.0,50585.0,9171
2025-02-28,50585.0,50590.0,50565.0,50585.0,1638
2025-03-04,50590.0,50610.0,50585.0,50585.0,6095
2025-03-05,50575.0,50590.0,50565.0,50590.0,2591
2025-03-06,50565.0,50570.0,50550.0,50570.0,2743
2025-03-07,50605.0,50605.0,50580.0,50605.0,4376
2025-03-10,50580.0,50590.0,50575.0,50590.0,7221
2025-03-11,50600.0,50612.0,50595.0,50595.0,2271
2025-03-12,50605.0,50605.0,50580.0,50580.0,3277
2025-03-13,50605.0,50630.0,50605.0,50610.0,7189
2025-03-14,50610.0,50625.0,50605.0,50615.0,3317
2025-03-17,50610.0,50610.0,50605.0,50610.0,2461
2025-03-18,50620.0,50625.0,50605.0,50625.0,3379
2025-03-19,50610.0,50620.0,50600.0,50620.0,3075
2025-03-20,50630.0,50635.0,50630.0,50635.0,10991
2025-03-21,50635.0,50635.0,50625.0,50630.0,1979
2025-03-24,50635.0,50650.0,50635.0,50640.0,2689
2025-03-25,50620.0,50635.0,50620.0,50635.0,1000
2025-03-26,50620.0,50630.0,50620.0,50625.0,30816
2025-03-27,50630.0,50630.0,50630.0,50630.0,2950
2025-03-28,50650.0,50655.0,50630.0,50635.0,1386
2025-03-31,50680.0,50680.0,50655.0,50655.0,1787
2025-04-01,50680.0,50685.0,50665.0,50685.0,3574
2025-04-02,50690.0,50690.0,50680.0,50680.0,720
2025-04-03,50730.0,50740.0,50715.0,50715.0,10540
2025-04-04,50770.0,50785.0,50730.0,50730.0,4388
2025-04-07,50805.0,50810.0,50795.0,50805.0,16470
2025-04-08,50790.0,50805.0,50770.0,50770.0,8194
2025-04-09,50795.0,50805.0,50790.0,50790.0,2932
2025-04-10,50820.0,50825.0,50810.0,50815.0,1174
2025-04-11,50830.0,50830.0,50815.0,50820.0,2231
2025-04-14,50835.0,50835.0,50810.0,50835.0,2936
2025-04-15,50840.0,50845.0,50830.0,50830.0,4090
2025-04-16,50870.0,50870.0,50840.0,50840.0,2113
2025-04-17,50870.0,50880.0,50870.0,50870.0,2245
2025-04-18,50875.0,50895.0,50860.0,50895.0,6373
2025-04-21,50900.0,50900.0,50870.0,50885.0,7349
2025-04-22,50885.0,50900.0,50875.0,50900.0,2167
2025-04-23,50885.0,50910.0,50875.0,50910.0,5829
2025-04-24,50905.0,50940.0,50900.0,50940.0,857
2025-04-25,50935.0,50940.0,50910.0,50910.0,2600
2025-04-28,50915.0,50925.0,50910.0,50910.0,5410
2025-04-29,50920.0,50930.0,50915.0,50915.0,462
2025-04-30,50970.0,50975.0,50965.0,50965.0,5564
2025-05-02,50980.0,50990.0,50955.0,50970.0,9171
2025-05-07,50990.0,50990.0,50965.0,50970.0,3826
2025-05-08,50985.0,51005.0,50985.0,51005.0,3653
2025-05-09,50975.0,50985.0,50965.0,50985.0,2678
2025-05-12,50980.0,50985.0,50955.0,50975.0,3374
2025-05-13,50965.0,50980.0,50950.0,50980.0,3153
2025-05-14,50985.0,50985.0,50970.0,50975.0,8775
2025-05-15,50975.0,50985.0,50975.0,50980.0,6759
2025-05-16,51005.0,51020.0,51005.0,51005.0,2311
2025-05-19,51005.0,51035.0,50995.0,51035.0,831
2025-05-20,51020.0,51025.0,51015.0,51020.0,1472
2025-05-21,51015.0,51040.0,51010.0,51020.0,583
2025-05-22,51040.0,51045.0,51015.0,51020.0,1169
2025-05-23,51055.0,51080.0,51050.0,51080.0,3079
2025-05-26,51050.0,51065.0,51050.0,51060.0,6836
2025-05-27,51075.0,51075.0,51050.0,51065.0,4401
2025-05-28,51070.0,51080.0,51060.0,51072.0,5958
2025-05-29,51075.0,51085.0,51065.0,51075.0,5275
2025-05-30,51070.0,51095.0,51070.0,51090.0,1747
2025-06-02,51110.0,51110.0,51085.0,51085.0,3645
2025-06-04,51095.0,51115.0,51090.0,51100.0,2376
2025-06-05,51115.0,51120.0,51100.0,51110.0,2268
2025-06-09,51115.0,51115.0,51090.0,51100.0,1543
2025-06-10,51120.0,51130.0,51110.0,51130.0,2914
2025-06-11,51115.0,51125.0,51115.0,51120.0,5579
2025-06-12,51125.0,51135.0,51120.0,51125.0,1580
2025-06-13,51120.0,51135.0,51110.0,51130.0,2769
2025-06-16,51110.0,51115.0,51090.0,51090.0,3961
2025-06-17,51125.0,51150.0,51095.0,51150.0,5768
2025-06-18,51125.0,51130.0,51125.0,51130.0,3978
2025-06-19,51135.0,51145.0,51130.0,51140.0,2771
2025-06-20,51135.0,51135.0,51120.0,51135.0,3185
2025-06-23,51140.0,51145.0,51130.0,51135.0,5077
2025-06-24,51150.0,51155.0,51145.0,51150.0,5219
2025-06-25,51155.0,51165.0,51150.0,51155.0,14913
2025-06-26,51165.0,51170.0,51155.0,51155.0,41480
2025-06-27,51170.0,51180.0,51165.0,51170.0,4979
2025-06-30,51180.0,51190.0,51180.0,51180.0,2371
2025-07-01,51195.0,51195.0,51185.0,51185.0,7557
2025-07-02,51180.0,51200.0,51180.0,51200.0,9829
2025-07-03,51220.0,51220.0,51190.0,51190.0,3126
2025-07-04,51215.0,51225.0,51215.0,51220.0,5411
2025-07-07,51215.0,51230.0,51210.0,51230.0,2006
2025-07-08,51215.0,51230.0,51215.0,51220.0,14097
2025-07-09,51230.0,51250.0,51225.0,51225.0,6053
2025-07-10,51270.0,51285.0,51250.0,51285.0,4901
2025-07-11,51265.0,51275.0,51265.0,51270.0,9673
2025-07-14,51265.0,51275.0,51255.0,51265.0,26679
2025-07-15,51270.0,51275.0,51255.0,51265.0,16390
2025-07-16,51270.0,51270.0,51255.0,51270.0,9902
2025-07-17,51280.0,51290.0,51275.0,51275.0,4176
2025-07-18,51280.0,51282.0,51270.0,51280.0,3459
2025-07-21,51285.0,51290.0,51280.0,51280.0,3742
2025-07-22,51290.0,51315.0,51290.0,51290.0,5705
2025-07-23,51305.0,51310.0,51290.0,51290.0,8937
2025-07-24,51300.0,51310.0,51300.0,51310.0,6419
2025-07-25,51305.0,51315.0,51305.0,51305.0,3470
2025-07-28,51325.0,51330.0,51310.0,51330.0,5610
2025-07-29,51330.0,51335.0,51320.0,51320.0,6387
2025-07-30,51345.0,51350.0,51325.0,51330.0,6852
2025-07-31,51330.0,51345.0,51325.0,51345.0,4185
2025-08-01,51335.0,51340.0,51325.0,51335.0,3894
2025-08-04,51370.0,51385.0,51340.0,51340.0,2738
2025-08-05,51370.0,51385.0,51355.0,51355.0,6305
2025-08-06,51380.0,51380.0,51355.0,51370.0,4548
2025-08-07,51390.0,51410.0,51380.0,51380.0,24593
2025-08-08,51390.0,51395.0,51390.0,51390.0,5067
2025-08-11,51395.0,51395.0,51375.0,51390.0,1473
2025-08-12,51390.0,51400.0,51390.0,51395.0,9101
2025-08-13,51425.0,51425.0,51400.0,51400.0,3497
2025-08-14,51430.0,51435.0,51422.0,51430.0,6025
2025-08-14,51430.0,51435.0,51422.0,51430.0,6025
2025-08-18,51405.0,51430.0,51390.0,51430.0,8733
2025-08-19,51400.0,51425.0,51400.0,51425.0,6038
2025-08-20,51415.0,51425.0,51400.0,51425.0,6051
2025-08-21,51415.0,51425.0,51410.0,51415.0,5286
2025-08-22,51415.0,51445.0,51410.0,51432.0,7686
2025-08-25,51430.0,51440.0,51415.0,51440.0,6428
2025-08-26,51445.0,51445.0,51425.0,51425.0,12368
2025-08-27,51445.0,51450.0,51440.0,51445.0,16846
