Price,Close,High,Low,Open,Volume
Ticker,0035T0.KS,0035T0.KS,0035T0.KS,0035T0.KS,0035T0.KS
Date,,,,,
2025-04-15,9980.0,10030.0,9940.0,9995.0,248007
2025-04-16,9855.0,10060.0,9825.0,9990.0,184270
2025-04-17,9820.0,9820.0,9700.0,9700.0,151532
2025-04-18,9840.0,9980.0,9800.0,9980.0,140340
2025-04-21,9810.0,9890.0,9790.0,9890.0,127961
2025-04-22,9765.0,9800.0,9680.0,9800.0,133016
2025-04-23,10045.0,10085.0,9950.0,10000.0,154840
2025-04-24,10180.0,10205.0,10060.0,10180.0,136616
2025-04-25,10535.0,10585.0,10305.0,10470.0,304841
2025-04-28,10700.0,10770.0,10540.0,10620.0,184215
2025-04-29,10755.0,10755.0,10680.0,10740.0,165454
2025-04-30,10695.0,10800.0,10670.0,10790.0,146484
2025-05-02,10645.0,10790.0,10645.0,10695.0,180500
2025-05-07,10600.0,10950.0,10450.0,10950.0,241691
2025-05-08,10655.0,10790.0,10600.0,10790.0,162334
2025-05-09,10755.0,10825.0,10660.0,10750.0,144376
2025-05-12,11100.0,11120.0,10765.0,10880.0,168545
2025-05-13,11525.0,11650.0,11300.0,11350.0,61945
2025-05-14,11930.0,11930.0,11460.0,11460.0,66671
2025-05-15,11825.0,12180.0,11710.0,12100.0,43532
2025-05-16,11795.0,11850.0,11750.0,11820.0,27482
2025-05-19,11640.0,11795.0,11620.0,11795.0,39622
2025-05-20,11720.0,11840.0,11555.0,11555.0,59595
2025-05-21,11665.0,11780.0,11625.0,11715.0,35608
2025-05-22,11435.0,11550.0,11330.0,11395.0,31209
2025-05-23,11400.0,11485.0,11350.0,11450.0,29905
2025-05-26,11475.0,11490.0,11200.0,11200.0,20864
2025-05-27,11515.0,11685.0,11465.0,11685.0,20171
2025-05-28,11645.0,11690.0,11575.0,11620.0,28657
2025-05-29,11700.0,11715.0,11620.0,11650.0,40496
2025-05-30,11720.0,11730.0,11580.0,11700.0,18379
2025-06-02,11415.0,11670.0,11405.0,11670.0,28848
2025-06-04,11630.0,11690.0,11425.0,11425.0,33346
2025-06-05,11420.0,11690.0,10900.0,11690.0,30348
2025-06-09,11110.0,11410.0,11070.0,11410.0,48663
2025-06-10,11245.0,11305.0,11165.0,11165.0,25381
2025-06-11,11425.0,11475.0,11330.0,11390.0,19548
2025-06-12,11395.0,11465.0,11350.0,11425.0,23504
2025-06-13,11170.0,11640.0,11130.0,11640.0,34008
2025-06-16,11185.0,11255.0,11095.0,11180.0,186170
2025-06-17,11180.0,11325.0,11150.0,11185.0,110168
2025-06-18,11180.0,11185.0,11100.0,11120.0,168472
2025-06-19,11185.0,11280.0,11110.0,11200.0,164471
2025-06-20,11275.0,11350.0,11200.0,11310.0,159513
2025-06-23,11550.0,11550.0,11150.0,11275.0,147307
2025-06-24,11845.0,12105.0,11800.0,12105.0,185758
2025-06-25,11710.0,12195.0,11630.0,12195.0,173336
2025-06-26,11590.0,11700.0,11500.0,11500.0,174593
2025-06-27,11685.0,11735.0,11575.0,11590.0,168779
2025-06-30,11590.0,12050.0,11500.0,11685.0,173212
2025-07-01,11515.0,11625.0,11500.0,11600.0,165810
2025-07-02,11315.0,11470.0,11185.0,11470.0,182597
2025-07-03,11360.0,11500.0,11330.0,11500.0,182170
2025-07-04,11365.0,11500.0,11365.0,11365.0,169942
