Date,Close,High,Low,Open,Volume
,0040S0.KS,0040S0.KS,0040S0.KS,0040S0.KS,0040S0.KS
2025-04-22,9770.0,9840.0,9762.0,9775.0,240526
2025-04-23,10390.0,10405.0,10200.0,10250.0,201685
2025-04-24,10600.0,10660.0,10527.0,10650.0,223655
2025-04-25,11105.0,11120.0,11000.0,11065.0,272667
2025-04-28,11205.0,11250.0,11150.0,11250.0,246068
2025-04-29,11300.0,11305.0,11205.0,11205.0,236149
2025-04-30,11255.0,11340.0,11230.0,11340.0,273654
2025-05-02,11235.0,11420.0,11235.0,11260.0,281582
2025-05-07,11170.0,11300.0,11145.0,11235.0,253771
2025-05-08,11300.0,11330.0,11170.0,11170.0,227981
2025-05-09,11380.0,11525.0,11340.0,11355.0,185412
2025-05-12,11660.0,11660.0,11500.0,11565.0,221643
2025-05-13,11955.0,12010.0,11725.0,11725.0,189039
2025-05-14,12290.0,12290.0,12135.0,12275.0,188025
2025-05-15,12100.0,12290.0,12065.0,12290.0,160494
2025-05-16,11965.0,12095.0,11940.0,12095.0,222664
2025-05-19,11975.0,12040.0,11960.0,11965.0,165108
2025-05-20,12045.0,12100.0,11975.0,11975.0,216941
2025-05-21,11920.0,12055.0,11910.0,12045.0,160446
2025-05-22,11840.0,11860.0,11740.0,11800.0,162714
2025-05-23,11765.0,11892.0,11745.0,11840.0,167785
2025-05-26,11695.0,11765.0,11640.0,11765.0,164723
2025-05-27,11700.0,11735.0,11660.0,11695.0,140140
2025-05-28,11890.0,11945.0,11700.0,11700.0,176435
2025-05-29,11980.0,12070.0,11900.0,11900.0,209846
2025-05-30,11720.0,11800.0,11605.0,11800.0,178502
2025-06-02,11490.0,11720.0,11410.0,11720.0,176398
2025-06-04,11770.0,11830.0,11695.0,11695.0,199410
2025-06-05,11670.0,11800.0,11670.0,11765.0,197298
2025-06-09,11680.0,11725.0,11615.0,11670.0,174720
2025-06-10,11795.0,11827.0,11670.0,11680.0,157619
2025-06-11,11930.0,11940.0,11805.0,11845.0,192697
2025-06-12,11750.0,11930.0,11710.0,11920.0,197939
2025-06-13,11660.0,11695.0,11570.0,11685.0,246893
2025-06-16,11735.0,11740.0,11640.0,11640.0,301434
2025-06-17,11865.0,11970.0,11720.0,11735.0,220836
2025-06-18,11845.0,12300.0,11845.0,11860.0,195808
2025-06-19,11945.0,12400.0,11845.0,11845.0,195077
2025-06-20,11865.0,11965.0,11840.0,11945.0,168870
2025-06-23,11940.0,11940.0,11775.0,11855.0,132421
2025-06-24,12010.0,12125.0,12000.0,12010.0,170664
2025-06-25,12125.0,12220.0,12055.0,12140.0,149162
2025-06-26,12150.0,12195.0,12045.0,12125.0,131260
2025-06-27,12465.0,12480.0,12200.0,12200.0,149446
2025-06-30,12320.0,12480.0,12235.0,12465.0,135370
2025-07-01,12345.0,12390.0,12305.0,12320.0,201191
2025-07-02,12170.0,12330.0,11935.0,12330.0,179264
2025-07-03,12205.0,12305.0,12135.0,12220.0,204790
2025-07-04,12285.0,12455.0,12285.0,12285.0,129768
2025-07-07,12325.0,12355.0,12285.0,12285.0,234110
2025-07-08,12245.0,12285.0,12220.0,12285.0,221650
2025-07-09,12335.0,12365.0,12245.0,12245.0,123279
2025-07-10,12340.0,12380.0,12275.0,12335.0,212716
2025-07-11,12305.0,12425.0,12245.0,12340.0,157838
2025-07-14,12325.0,12345.0,12155.0,12155.0,171331
2025-07-15,12425.0,12515.0,12260.0,12325.0,202927
2025-07-16,12565.0,12615.0,12425.0,12425.0,233210
2025-07-17,12775.0,12775.0,12565.0,12565.0,178794
2025-07-18,12935.0,12945.0,12675.0,12675.0,182971
2025-07-21,13025.0,13060.0,12920.0,12935.0,199771
2025-07-22,12980.0,13040.0,12905.0,13025.0,200516
2025-07-23,12795.0,12975.0,12650.0,12975.0,191481
2025-07-24,12940.0,13005.0,12800.0,12800.0,175729
2025-07-25,12950.0,12980.0,12810.0,12930.0,168273
2025-07-28,13230.0,13230.0,12985.0,12985.0,210008
2025-07-29,13430.0,13470.0,13320.0,13320.0,180199
2025-07-30,13250.0,13430.0,13155.0,13430.0,187927
2025-07-31,13410.0,13475.0,13315.0,13315.0,192173
2025-08-01,13320.0,13355.0,13215.0,13310.0,172943
2025-08-04,12970.0,13020.0,12905.0,12970.0,204581
2025-08-05,13350.0,13355.0,13065.0,13065.0,175310
2025-08-06,13280.0,13295.0,13110.0,13175.0,173830
2025-08-07,13285.0,13390.0,13280.0,13280.0,177649
2025-08-08,13255.0,13375.0,13205.0,13285.0,163660
2025-08-11,13350.0,13420.0,12905.0,13260.0,190379
2025-08-12,13315.0,13435.0,13315.0,13350.0,175764
2025-08-13,13605.0,13610.0,13525.0,13525.0,132114
2025-08-14,13480.0,13540.0,13370.0,13370.0,140055
2025-08-14,13480.0,13540.0,13370.0,13370.0,140055
2025-08-18,13395.0,13480.0,13300.0,13480.0,19461
2025-08-19,13360.0,13490.0,13360.0,13395.0,16053
2025-08-20,13020.0,13105.0,13015.0,13105.0,29940
2025-08-21,12960.0,13010.0,12915.0,13010.0,13393
2025-08-22,12970.0,13065.0,12910.0,12960.0,15677
2025-08-25,13195.0,13230.0,12970.0,12970.0,20915
2025-08-26,13285.0,13290.0,13180.0,13195.0,7106
2025-08-27,13495.0,13515.0,13415.0,13435.0,17775
