Date,Close,High,Low,Open,Volume
,0047R0.KS,0047R0.KS,0047R0.KS,0047R0.KS,0047R0.KS
2025-05-13,10445.0,10465.0,10387.0,10465.0,306397
2025-05-14,10955.0,10955.0,10800.0,10855.0,834161
2025-05-15,10740.0,10930.0,10740.0,10930.0,284313
2025-05-16,10680.0,10765.0,10655.0,10750.0,242926
2025-05-19,10610.0,10710.0,10590.0,10610.0,216141
2025-05-20,10665.0,10760.0,10650.0,10655.0,335867
2025-05-21,10585.0,10980.0,10570.0,10980.0,186641
2025-05-22,10380.0,10535.0,10020.0,10420.0,229596
2025-05-23,10415.0,10480.0,10390.0,10480.0,205179
2025-05-26,10430.0,10445.0,10380.0,10395.0,205580
2025-05-27,10440.0,10455.0,10420.0,10450.0,354393
2025-05-28,10590.0,10590.0,10475.0,10565.0,524779
2025-05-29,10750.0,10810.0,10750.0,10775.0,470095
2025-05-30,10510.0,10520.0,10380.0,10470.0,261718
2025-06-02,10555.0,10665.0,10550.0,10610.0,214222
2025-06-04,10780.0,10840.0,10735.0,10815.0,243274
2025-06-05,10680.0,10700.0,10625.0,10695.0,291573
2025-06-09,10640.0,10680.0,10625.0,10670.0,560285
2025-06-10,10815.0,10885.0,10645.0,10645.0,566757
2025-06-11,10865.0,10902.0,10825.0,10880.0,215006
2025-06-12,10805.0,10930.0,10760.0,10930.0,304310
2025-06-13,10725.0,10760.0,10660.0,10715.0,229090
2025-06-16,10860.0,10900.0,10810.0,10900.0,251517
2025-06-17,10965.0,10965.0,10900.0,10940.0,241460
2025-06-18,10960.0,10980.0,10890.0,10965.0,251757
2025-06-19,11020.0,11045.0,10960.0,10960.0,173602
2025-06-20,10945.0,11015.0,10935.0,11015.0,215423
2025-06-23,10950.0,10950.0,10795.0,10900.0,1257399
2025-06-24,11050.0,11105.0,11005.0,11065.0,1454310
2025-06-25,11140.0,11155.0,11050.0,11155.0,242521
2025-06-26,11145.0,11180.0,11070.0,11155.0,177929
2025-06-27,11265.0,11280.0,11180.0,11270.0,207576
2025-06-30,11130.0,11150.0,11065.0,11085.0,319536
2025-07-01,11145.0,11225.0,11020.0,11225.0,152482
2025-07-02,11040.0,11055.0,10920.0,10980.0,69861
2025-07-03,11135.0,11135.0,11040.0,11045.0,37410
2025-07-04,11210.0,11280.0,11175.0,11200.0,35677
2025-07-07,11235.0,11275.0,11200.0,11210.0,33603
2025-07-08,11340.0,11340.0,11250.0,11250.0,28053
2025-07-09,11380.0,11397.0,11330.0,11330.0,25847
2025-07-10,11485.0,11525.0,11470.0,11500.0,39412
2025-07-11,11505.0,11515.0,11440.0,11485.0,51419
2025-07-14,11470.0,11490.0,11440.0,11490.0,32192
2025-07-15,11760.0,11780.0,11625.0,11625.0,63450
2025-07-16,11750.0,11790.0,11740.0,11760.0,50981
2025-07-17,11900.0,11900.0,11775.0,11775.0,112997
2025-07-18,12030.0,12040.0,11950.0,11950.0,65550
2025-07-21,11995.0,12020.0,11980.0,12010.0,68808
2025-07-22,11900.0,11947.0,11900.0,11920.0,38589
2025-07-23,11820.0,11835.0,11765.0,11835.0,32320
2025-07-24,11830.0,11965.0,11830.0,11900.0,41994
2025-07-25,12000.0,12010.0,11880.0,11945.0,50583
2025-07-28,12210.0,12290.0,12085.0,12085.0,70102
2025-07-29,12250.0,12265.0,12215.0,12255.0,44362
2025-07-30,12110.0,12180.0,12050.0,12180.0,43696
2025-07-31,12385.0,12430.0,12215.0,12215.0,58563
2025-08-01,12165.0,12240.0,12100.0,12165.0,58084
2025-08-04,11890.0,11890.0,11825.0,11885.0,91381
2025-08-05,12250.0,12330.0,12120.0,12145.0,325359
2025-08-06,12300.0,12305.0,12175.0,12265.0,166951
2025-08-07,12475.0,12525.0,12435.0,12435.0,137518
2025-08-08,12645.0,12645.0,12500.0,12500.0,92946
2025-08-11,12810.0,12860.0,12705.0,12705.0,180503
2025-08-12,12670.0,12745.0,12640.0,12685.0,168266
2025-08-13,12845.0,12915.0,12820.0,12860.0,165101
2025-08-14,12800.0,12835.0,12767.0,12800.0,86013
2025-08-14,12800.0,12835.0,12767.0,12800.0,86013
2025-08-18,12655.0,12750.0,12615.0,12690.0,115460
2025-08-19,12575.0,12625.0,12560.0,12625.0,59762
2025-08-20,12135.0,12165.0,12070.0,12070.0,181399
2025-08-21,12245.0,12245.0,12145.0,12145.0,134933
2025-08-22,12095.0,12200.0,12055.0,12200.0,98601
2025-08-25,12235.0,12275.0,12230.0,12265.0,84402
2025-08-26,12235.0,12245.0,12120.0,12230.0,77260
2025-08-27,12385.0,12415.0,12370.0,12415.0,77529
2025-08-28,12225.0,12285.0,12150.0,12285.0,54218
2025-08-29,12350.0,12350.0,12250.0,12300.0,46525
2025-09-01,12200.0,12350.0,12190.0,12350.0,37003
2025-09-02,12195.0,12315.0,12135.0,12135.0,36697
2025-09-03,12200.0,12265.0,12195.0,12195.0,59532
2025-09-04,12250.0,12275.0,12125.0,12125.0,66189
2025-09-05,12375.0,12385.0,12290.0,12385.0,49810
2025-09-05,12375.0,12385.0,12290.0,12385.0,51154
2025-09-05,12375.0,0.0,0.0,0.0,0
2025-09-08,12310.0,12355.0,12275.0,12355.0,35606
2025-09-09,12395.0,12405.0,12320.0,12325.0,57256
2025-09-10,12570.0,12595.0,12470.0,12470.0,101186
2025-09-11,12625.0,12625.0,12570.0,12575.0,78645
2025-09-12,12600.0,12670.0,12585.0,12670.0,100745
2025-09-12,12600.0,0.0,0.0,0.0,0
