Price,Close,High,Low,Open,Volume
Ticker,0043Y0.KS,0043Y0.KS,0043Y0.KS,0043Y0.KS,0043Y0.KS
Date,,,,,
2025-05-13,10380.0,10600.0,10325.0,10600.0,1375082
2025-05-14,10480.0,10560.0,10350.0,10495.0,510225
2025-05-15,10195.0,10550.0,10195.0,10550.0,306172
2025-05-16,10165.0,10210.0,10070.0,10185.0,452664
2025-05-19,10205.0,10255.0,10050.0,10220.0,261418
2025-05-20,10270.0,10330.0,10230.0,10280.0,294857
2025-05-21,10260.0,10355.0,10240.0,10290.0,251683
2025-05-22,10210.0,10290.0,10200.0,10260.0,181095
2025-05-23,10145.0,10245.0,10125.0,10205.0,222922
2025-05-26,9815.0,10100.0,9745.0,10100.0,269613
2025-05-27,9830.0,9830.0,9680.0,9680.0,156477
2025-05-28,9810.0,9970.0,9770.0,9920.0,197716
2025-05-29,9885.0,9935.0,9755.0,9810.0,353119
2025-05-30,9665.0,9900.0,9620.0,9900.0,286234
2025-06-02,9460.0,9675.0,9405.0,9675.0,281067
2025-06-04,9750.0,9820.0,9710.0,9770.0,229784
2025-06-05,9855.0,9860.0,9775.0,9830.0,337743
2025-06-09,9815.0,10055.0,9790.0,9940.0,304392
2025-06-10,9905.0,9945.0,9500.0,9900.0,414162
2025-06-11,10085.0,10095.0,9910.0,10095.0,245559
2025-06-12,9890.0,10100.0,9840.0,10055.0,180801
2025-06-13,9735.0,9880.0,9675.0,9850.0,192951
2025-06-16,9710.0,9780.0,9655.0,9735.0,185400
2025-06-17,9780.0,9835.0,9710.0,9710.0,221670
2025-06-18,9730.0,9795.0,9705.0,9725.0,179373
2025-06-19,9650.0,9780.0,9595.0,9775.0,195301
2025-06-20,9580.0,9707.0,9560.0,9700.0,179074
2025-06-23,9780.0,9830.0,9560.0,9590.0,151313
2025-06-24,9875.0,9970.0,9770.0,9775.0,186031
2025-06-25,10115.0,10120.0,9885.0,9890.0,296848
2025-06-26,9980.0,10060.0,9930.0,10060.0,179393
2025-06-27,10080.0,10155.0,9985.0,9985.0,206232
2025-06-30,10040.0,10100.0,9985.0,10100.0,179641
2025-07-01,10025.0,10085.0,9960.0,9960.0,83434
2025-07-02,9915.0,10090.0,9810.0,10090.0,46081
2025-07-03,9965.0,9980.0,9905.0,9915.0,12360
2025-07-04,9970.0,10120.0,9855.0,9970.0,26515
2025-07-07,10080.0,10102.0,9900.0,9975.0,25314
2025-07-08,10260.0,10260.0,10025.0,10085.0,72801
2025-07-09,10255.0,10365.0,10230.0,10265.0,24266
2025-07-10,10215.0,10250.0,10155.0,10250.0,34215
2025-07-11,10315.0,10420.0,10150.0,10210.0,37787
2025-07-14,10400.0,10460.0,10250.0,10315.0,36980
2025-07-15,10550.0,10600.0,10385.0,10400.0,38570
2025-07-16,10720.0,10805.0,10570.0,10570.0,81168
2025-07-17,10775.0,10775.0,10660.0,10660.0,105698
2025-07-18,10925.0,10925.0,10770.0,10880.0,99809
2025-07-21,11090.0,11230.0,10840.0,10925.0,196235
2025-07-22,10990.0,11080.0,10990.0,11020.0,81063
2025-07-23,11135.0,11745.0,10965.0,10990.0,116972
2025-07-24,11180.0,11290.0,11130.0,11250.0,194356
2025-07-25,11150.0,11255.0,11075.0,11180.0,361498
2025-07-28,11280.0,11315.0,11170.0,11170.0,118782
2025-07-29,11270.0,11380.0,11205.0,11280.0,109262
2025-07-30,11060.0,11350.0,10900.0,11285.0,130435
2025-07-31,11060.0,11295.0,10825.0,10890.0,90832
2025-08-01,10950.0,11150.0,10870.0,10925.0,327555
2025-08-04,10915.0,11010.0,10670.0,11010.0,47410
2025-08-05,11000.0,11075.0,10900.0,10995.0,206975
2025-08-06,11140.0,11140.0,10970.0,11040.0,46305
2025-08-07,11080.0,11170.0,11000.0,11000.0,84435
2025-08-08,10955.0,11095.0,10940.0,11080.0,44230
2025-08-11,10965.0,11005.0,10450.0,10610.0,49283
