Date,Close,High,Low,Open,Volume
,0086B0.KS,0086B0.KS,0086B0.KS,0086B0.KS,0086B0.KS
2025-07-29,10010.0,10040.0,9950.0,10005.0,1008452
2025-07-30,10130.0,10130.0,10025.0,10040.0,699931
2025-07-31,10120.0,10145.0,10105.0,10135.0,689351
2025-08-01,9990.0,10120.0,9980.0,10120.0,523196
2025-08-04,10090.0,10090.0,9970.0,10010.0,356661
2025-08-05,10175.0,10175.0,10110.0,10125.0,491472
2025-08-06,10170.0,10200.0,10145.0,10185.0,343447
2025-08-07,10210.0,10220.0,10175.0,10200.0,520103
2025-08-08,10215.0,10240.0,10180.0,10230.0,422552
2025-08-11,10210.0,10215.0,10140.0,10215.0,446851
2025-08-12,10205.0,10230.0,10180.0,10205.0,354579
2025-08-13,10175.0,10240.0,10170.0,10215.0,423809
2025-08-14,10070.0,10220.0,9995.0,10180.0,958127
2025-08-14,10070.0,10220.0,9995.0,10180.0,958127
2025-08-18,10095.0,10135.0,10035.0,10100.0,409838
2025-08-19,10085.0,10125.0,10055.0,10125.0,439507
2025-08-20,10080.0,10085.0,10025.0,10085.0,389795
2025-08-21,10105.0,10120.0,10075.0,10120.0,285472
2025-08-22,10100.0,10120.0,10040.0,10040.0,295749
2025-08-25,10120.0,10145.0,10100.0,10110.0,276271
2025-08-26,10120.0,10150.0,10110.0,10145.0,357634
2025-08-27,10110.0,10145.0,10085.0,10145.0,381303
2025-08-28,10125.0,10130.0,10075.0,10110.0,356619
2025-08-29,10160.0,10170.0,10100.0,10140.0,431286
2025-09-01,10160.0,10165.0,10100.0,10135.0,313619
2025-09-02,10210.0,10210.0,10160.0,10175.0,521821
2025-09-03,10205.0,10250.0,10195.0,10250.0,473924
2025-09-04,10220.0,10250.0,10185.0,10250.0,489889
2025-09-05,10275.0,10275.0,10200.0,10260.0,434898
2025-09-05,10275.0,10275.0,10200.0,10260.0,434898
2025-09-05,10275.0,0.0,0.0,0.0,0
