Date,close,return
2016-03-23,100.0,0.0
2016-03-24,100.0299955006749,0.00029995500674906417
2016-03-25,100.01999700044995,-9.995502024084946e-05
2016-03-28,100.0399940008999,0.00019993002449147923
2016-03-29,100.08498725191224,0.00044975263605007143
2016-03-30,100.10998350247466,0.00024975024975026905
2016-03-31,100.08998650202474,-0.00019975031210983651
2016-04-01,100.09498575213722,4.994755506726456e-05
2016-04-04,100.11998200269963,0.0002497253021676027
2016-04-05,100.13497975303709,0.0001497977730064992
2016-04-06,100.13497975303709,0.0
2016-04-07,100.13497975303709,0.0
2016-04-08,100.12998050292461,-4.992511233148367e-05
2016-04-11,100.13997900314958,9.985520994559849e-05
2016-04-12,100.14497825326205,4.992261993908009e-05
2016-04-13,100.14497825326205,0.0
2016-04-14,100.12998050292461,-0.00014976038338654352
2016-04-15,100.10498425236219,-0.0002496380248639962
2016-04-18,100.13497975303707,0.0002996404314821177
2016-04-19,100.13497975303707,0.0
2016-04-20,100.1599760035995,0.00024962556165752936
2016-04-21,100.16997450382445,9.982530571495118e-05
2016-04-22,100.19497075438689,0.00024953835404506464
2016-04-25,100.2149677548368,0.00019958088015159525
2016-04-26,100.20996850472432,-4.988526389304582e-05
2016-04-27,100.21996700494928,9.977550511353073e-05
2016-04-28,100.24496325551169,0.00024941387738808274
2016-04-29,100.24496325551169,0.0
2016-05-02,100.23496475528673,-9.974067424700639e-05
2016-05-03,100.25996100584915,0.00024937655860357566
2016-05-04,100.3049542568615,0.000448765893792169
2016-05-05,100.3049542568615,0.0
2016-05-06,100.3049542568615,0.0
2016-05-09,100.3349497575364,0.00029904306220096544
2016-05-10,100.32995050742393,-4.982561036370736e-05
2016-05-11,100.29995500674904,-0.0002989685584732227
2016-05-12,100.32495125731144,0.00024921497283547644
2016-05-13,100.3349497575364,9.966115208293047e-05
2016-05-16,100.30995350697398,-0.00024912805181864783
2016-05-17,100.29495575663654,-0.00014951407924246318
2016-05-18,100.26995950607412,-0.0002492273950752688
2016-05-19,100.26995950607412,0.0
2016-05-20,100.29495575663654,0.00024928952485425704
2016-05-23,100.30495425686152,9.969095803019634e-05
2016-05-24,100.31995200719896,0.00014952153110048272
