Date,Close,High,Low,Open,Volume
,0007F0.KS,0007F0.KS,0007F0.KS,0007F0.KS,0007F0.KS
2025-01-14,10005.0,10005.0,9995.0,10000.0,13738
2025-01-15,10000.0,10005.0,9995.0,10005.0,16110
2025-01-16,10015.0,10020.0,10005.0,10005.0,5474
2025-01-17,10020.0,10025.0,10015.0,10015.0,37567
2025-01-20,10020.0,10025.0,10020.0,10020.0,20063
2025-01-21,10030.0,10035.0,10020.0,10025.0,33175
2025-01-22,10025.0,10025.0,10015.0,10025.0,42924
2025-01-23,10045.0,10045.0,10025.0,10025.0,112985
2025-01-24,10040.0,10045.0,10040.0,10045.0,40562
2025-01-31,10035.0,10045.0,10030.0,10045.0,37244
2025-02-03,10035.0,10040.0,10030.0,10035.0,12728
2025-02-04,10040.0,10040.0,10030.0,10035.0,13116
2025-02-05,10040.0,10045.0,10030.0,10035.0,15824
2025-02-06,10045.0,10050.0,10040.0,10050.0,3600
2025-02-07,10030.0,10045.0,10030.0,10045.0,19354
2025-02-10,10035.0,10040.0,10020.0,10035.0,52887
2025-02-11,10035.0,10040.0,10030.0,10035.0,25525
2025-02-12,10030.0,10035.0,10020.0,10030.0,21438
2025-02-13,10035.0,10035.0,10025.0,10030.0,17132
2025-02-14,10045.0,10045.0,10035.0,10035.0,11734
2025-02-17,10045.0,10045.0,10040.0,10045.0,10169
2025-02-18,10040.0,10045.0,10035.0,10045.0,26494
2025-02-19,10045.0,10045.0,10030.0,10040.0,15394
2025-02-20,10045.0,10050.0,10040.0,10040.0,13127
2025-02-21,10050.0,10050.0,10040.0,10045.0,14527
2025-02-24,10060.0,10065.0,10050.0,10050.0,22564
2025-02-25,10065.0,10065.0,10050.0,10050.0,58650
2025-02-26,10065.0,10075.0,10060.0,10075.0,52040
2025-02-27,10065.0,10075.0,10060.0,10075.0,13333
2025-02-28,10075.0,10075.0,10065.0,10070.0,15314
2025-03-04,10080.0,10090.0,10075.0,10075.0,16873
2025-03-05,10075.0,10075.0,10070.0,10075.0,15861
2025-03-06,10065.0,10075.0,10065.0,10075.0,6074
2025-03-07,10075.0,10075.0,10065.0,10065.0,8458
2025-03-10,10075.0,10080.0,10070.0,10080.0,3980
2025-03-11,10085.0,10090.0,10070.0,10070.0,13826
2025-03-12,10085.0,10085.0,10080.0,10085.0,10495
2025-03-13,10080.0,10085.0,10075.0,10085.0,205862
2025-03-14,10075.0,10080.0,10065.0,10080.0,4050
2025-03-17,10075.0,10075.0,10060.0,10060.0,7158
2025-03-18,10070.0,10075.0,10060.0,10075.0,5250
2025-03-19,10075.0,10075.0,10065.0,10070.0,3558
2025-03-20,10075.0,10075.0,10070.0,10075.0,9839
2025-03-21,10075.0,10075.0,10065.0,10070.0,14338
2025-03-24,10080.0,10090.0,10075.0,10075.0,20864
2025-03-25,10070.0,10080.0,10065.0,10080.0,18541
2025-03-26,10070.0,10075.0,10060.0,10070.0,38013
2025-03-27,10065.0,10075.0,10065.0,10070.0,12603
2025-03-28,10075.0,10090.0,10065.0,10090.0,65754
2025-03-31,10080.0,10090.0,10075.0,10085.0,3537
2025-04-01,10095.0,10095.0,10085.0,10090.0,7405
2025-04-02,10095.0,10095.0,10090.0,10095.0,5954
2025-04-03,10100.0,10110.0,10095.0,10100.0,6805
2025-04-04,10125.0,10130.0,10105.0,10105.0,10603
2025-04-07,10140.0,10140.0,10130.0,10135.0,18883
2025-04-08,10140.0,10140.0,10115.0,10130.0,9336
2025-04-09,10135.0,10140.0,10120.0,10140.0,21382
2025-04-10,10135.0,10140.0,10130.0,10135.0,11106
2025-04-11,10140.0,10142.0,10130.0,10135.0,18128
2025-04-14,10135.0,10140.0,10135.0,10140.0,8987
2025-04-15,10145.0,10145.0,10135.0,10145.0,5540
2025-04-16,10155.0,10155.0,10145.0,10145.0,30663
2025-04-17,10150.0,10165.0,10150.0,10160.0,43990
2025-04-18,10160.0,10160.0,10145.0,10145.0,33380
2025-04-21,10160.0,10160.0,10150.0,10160.0,20534
2025-04-22,10155.0,10165.0,10155.0,10160.0,17690
2025-04-23,10160.0,10160.0,10155.0,10160.0,14012
2025-04-24,10160.0,10165.0,10160.0,10160.0,9928
2025-04-25,10170.0,10170.0,10160.0,10170.0,10660
2025-04-28,10170.0,10175.0,10165.0,10175.0,26980
2025-04-29,10180.0,10180.0,10160.0,10175.0,38050
2025-04-30,10200.0,10200.0,10180.0,10180.0,22172
2025-05-02,10195.0,10200.0,10180.0,10200.0,98215
2025-05-07,10200.0,10200.0,10180.0,10190.0,16363
2025-05-08,10190.0,10200.0,10185.0,10200.0,75974
2025-05-09,10180.0,10190.0,10175.0,10190.0,28680
2025-05-12,10175.0,10175.0,10165.0,10175.0,15237
2025-05-13,10170.0,10170.0,10160.0,10170.0,41155
2025-05-14,10170.0,10170.0,10160.0,10165.0,19962
2025-05-15,10170.0,10175.0,10165.0,10170.0,8034
2025-05-16,10185.0,10185.0,10175.0,10175.0,16170
2025-05-19,10180.0,10190.0,10180.0,10185.0,32837
2025-05-20,10185.0,10185.0,10175.0,10185.0,26781
2025-05-21,10185.0,10185.0,10175.0,10185.0,5318
2025-05-22,10185.0,10185.0,10175.0,10180.0,20536
2025-05-23,10195.0,10195.0,10185.0,10195.0,252673
2025-05-26,10190.0,10200.0,10185.0,10200.0,61467
2025-05-27,10190.0,10195.0,10185.0,10190.0,19693
2025-05-28,10200.0,10200.0,10190.0,10190.0,55519
2025-05-29,10200.0,10207.0,10195.0,10200.0,13160
2025-05-30,10200.0,10210.0,10195.0,10200.0,26137
2025-06-02,10205.0,10205.0,10195.0,10200.0,31095
2025-06-04,10190.0,10205.0,10190.0,10205.0,56473
2025-06-05,10195.0,10195.0,10185.0,10190.0,27467
2025-06-09,10200.0,10200.0,10180.0,10185.0,33429
2025-06-10,10195.0,10200.0,10190.0,10200.0,38390
2025-06-11,10195.0,10200.0,10190.0,10195.0,22070
2025-06-12,10195.0,10195.0,10190.0,10190.0,32051
2025-06-13,10185.0,10195.0,10180.0,10190.0,33500
2025-06-16,10185.0,10185.0,10175.0,10180.0,10615
2025-06-17,10190.0,10190.0,10000.0,10000.0,56431
2025-06-18,10185.0,10195.0,10185.0,10190.0,14409
2025-06-19,10190.0,10195.0,10185.0,10190.0,9299
2025-06-20,10185.0,10190.0,10185.0,10190.0,28971
2025-06-23,10195.0,10200.0,10185.0,10190.0,34043
2025-06-24,10200.0,10200.0,10190.0,10190.0,27548
2025-06-25,10200.0,10200.0,10195.0,10195.0,23135
2025-06-26,10205.0,10210.0,10205.0,10205.0,8513
2025-06-27,10215.0,10215.0,10205.0,10210.0,19646
2025-06-30,10220.0,10220.0,10210.0,10215.0,26341
2025-07-01,10225.0,10225.0,10215.0,10220.0,36469
2025-07-02,10215.0,10220.0,10210.0,10220.0,52145
2025-07-03,10215.0,10220.0,10210.0,10215.0,15393
2025-07-04,10220.0,10225.0,10215.0,10220.0,20303
2025-07-07,10215.0,10220.0,10210.0,10215.0,18368
2025-07-08,10215.0,10220.0,10210.0,10220.0,21709
2025-07-09,10220.0,10220.0,10215.0,10215.0,8329
2025-07-10,10230.0,10230.0,10220.0,10225.0,24890
2025-07-11,10230.0,10235.0,10230.0,10230.0,17308
2025-07-14,10230.0,10235.0,10225.0,10235.0,24358
2025-07-15,10230.0,10230.0,10225.0,10230.0,19631
2025-07-16,10235.0,10235.0,10225.0,10230.0,22572
2025-07-17,10235.0,10240.0,10230.0,10235.0,25378
2025-07-18,10230.0,10235.0,10225.0,10235.0,34958
2025-07-21,10235.0,10235.0,10230.0,10230.0,3358
2025-07-22,10240.0,10245.0,10237.0,10240.0,16422
2025-07-23,10245.0,10245.0,10235.0,10240.0,8090
2025-07-24,10245.0,10250.0,10235.0,10250.0,16793
2025-07-25,10245.0,10245.0,10240.0,10245.0,13257
2025-07-28,10245.0,10245.0,10240.0,10245.0,18785
2025-07-29,10250.0,10250.0,10245.0,10245.0,14060
2025-07-30,10250.0,10255.0,10250.0,10250.0,23486
2025-07-31,10255.0,10255.0,10250.0,10250.0,11290
2025-08-01,10245.0,10255.0,10245.0,10255.0,36227
2025-08-04,10255.0,10265.0,10250.0,10250.0,37314
2025-08-05,10265.0,10265.0,10250.0,10255.0,3876
2025-08-06,10265.0,10265.0,10250.0,10265.0,19490
2025-08-07,10265.0,10275.0,10255.0,10265.0,4717
2025-08-08,10270.0,10290.0,10265.0,10275.0,173579
2025-08-11,10270.0,10270.0,10260.0,10270.0,14002
2025-08-12,10265.0,10265.0,10260.0,10260.0,7347
2025-08-13,10270.0,10280.0,10255.0,10260.0,5354
2025-08-14,10280.0,10285.0,10260.0,10260.0,4481
2025-08-14,10280.0,10285.0,10260.0,10260.0,4484
2025-08-18,10265.0,10275.0,10260.0,10275.0,27039
2025-08-19,10265.0,10265.0,10255.0,10265.0,8862
2025-08-20,10270.0,10270.0,10255.0,10255.0,160156
2025-08-21,10265.0,10270.0,10260.0,10265.0,47911
2025-08-22,10270.0,10275.0,10260.0,10260.0,6520
2025-08-25,10275.0,10295.0,10265.0,10270.0,222816
2025-08-26,10275.0,10280.0,10265.0,10275.0,211742
2025-08-27,10285.0,10290.0,10277.0,10285.0,293773
2025-08-28,10285.0,10295.0,10285.0,10285.0,140112
2025-08-29,10290.0,10290.0,10280.0,10285.0,71183
2025-09-01,10285.0,10287.0,10275.0,10285.0,183637
2025-09-02,10275.0,10285.0,10275.0,10285.0,59072
2025-09-03,10275.0,10277.0,10270.0,10275.0,41380
2025-09-04,10280.0,10285.0,10275.0,10280.0,71057
2025-09-05,10280.0,10280.0,10275.0,10280.0,11249
2025-09-05,10280.0,10280.0,10275.0,10280.0,11249
