Date,Close,High,Low,Open,Volume
,0013P0.KS,0013P0.KS,0013P0.KS,0013P0.KS,0013P0.KS
2025-02-18,9955.0693359375,9955.0693359375,9910.427769408632,9930.268465643685,135406
2025-02-19,9964.990234375,10014.591977701903,9945.149537044237,10009.631803369213,184387
2025-02-20,9900.5087890625,9955.070711246712,9870.747740598385,9940.190187014654,129762
2025-02-21,9602.896484375,9642.5778748063,9597.936310571087,9637.617701002388,116917
2025-02-24,9468.97265625,9538.41509584534,9424.331087938712,9538.41509584534,107917
2025-02-25,9389.6103515625,9424.331573147781,9330.088257416302,9424.331573147781,114826
2025-02-26,9325.1279296875,9354.88897627161,9275.526185380651,9354.88897627161,119795
2025-02-27,9414.4111328125,9414.4111328125,9320.167817995094,9389.61026049213,93736
2025-02-28,9523.5341796875,9523.5341796875,9399.529828389486,9399.529828389486,121791
2025-03-04,9583.0556640625,9583.0556640625,9488.812363018407,9488.812363018407,124127
2025-03-05,9171.36328125,9191.203980614522,9126.721707679828,9146.562407044348,134564
2025-03-06,9087.0390625,9126.720455786026,9042.397495053221,9116.80010746452,106597
2025-03-07,8858.87109375,9027.517016027436,8829.110048642218,8908.472835596305,118766
2025-03-10,8774.546875,8824.14860973714,8724.94514026286,8734.865487210287,116607
2025-03-11,8457.09765625,8457.09765625,8347.973815524194,8447.177307093109,114759
2025-03-12,8372.7744140625,8447.177030301207,8367.814239646586,8442.216855885294,121774
2025-03-13,8407.49609375,8471.978364675517,8407.49609375,8467.018189988938,103514
2025-03-14,8412.455078125,8437.255948048718,8397.574556170768,8407.494904140256,94154
2025-03-17,8541.4208984375,8576.142121601879,8531.500548961963,8556.301422650806,118094
2025-03-18,8670.384765625,8675.344939976045,8630.703370816647,8635.663545167692,90768
2025-03-19,8754.70703125,8754.70703125,8695.18494378541,8729.906161473089,5201
2025-03-20,8933.2744140625,8943.194763217483,8878.71249371009,8888.632842865074,7691
2025-03-21,8948.154296875,8992.795864874932,8918.393251541713,8972.955167986072,7327
2025-03-24,9047.3583984375,9047.3583984375,8987.836303710938,9037.438049316406,4276
2025-03-25,9206.0830078125,9225.923703950026,9171.361789571827,9171.361789571827,6489
2025-03-26,9250.7255859375,9280.486633398961,9220.964538476039,9270.566284245142,6957
2025-03-27,9191.2041015625,9191.2041015625,9136.64217759208,9156.482877217688,32267
2025-03-28,9027.5185546875,9464.01395733173,8794.39032827524,9464.01395733173,5210
2025-03-31,8789.4296875,8799.350037034425,8739.82793982788,8799.350037034425,8191
2025-04-01,8878.7119140625,8938.234005106495,8863.831391301503,8933.273830852828,2064
2025-04-02,8858.87109375,8938.233880704087,8809.269351903695,8938.233880704087,2545
2025-04-03,8749.748046875,8769.58874539399,8650.544554280044,8650.544554280044,4017
2025-04-04,8005.72119140625,8144.60606957191,7966.039797644633,8139.645895351708,48932
