Date,close,return
2017-05-17,100.0,0.0
2017-05-18,99.79989041591739,-0.0020010958408260837
2017-05-19,100.0,0.0020051082546148624
2017-05-22,100.20008751276688,0.0020008751276687775
2017-05-23,101.45073654739511,0.012481516390580927
2017-05-24,101.75087333437436,0.0029584485750779876
2017-05-25,100.75038059225065,-0.009832768106430745
2017-05-26,101.65083509581987,0.008937479920929192
2017-05-29,101.40071191028895,-0.0024606112216899456
2017-05-30,101.45073654739514,0.0004933361528116631
2017-05-31,100.95047914067541,-0.004931037701101482
2017-06-01,101.8509115729289,0.00891954589931876
2017-06-02,102.45122928951886,0.005894082903324049
2017-06-05,102.95148669623859,0.004882883399144333
2017-06-06,102.95148669623859,0.0
2017-06-07,103.20158781045379,0.002429310369777671
2017-06-08,102.9014620591324,-0.002908150520635533
2017-06-09,102.65132783794361,-0.0024308130922867655
2017-06-12,102.80141278492006,0.0014620848082294025
2017-06-13,102.60129216517957,-0.001946671882410489
2017-06-14,102.8514153507105,0.0024378171098298207
2017-06-15,103.25162348321786,0.003891129073359867
2017-06-16,103.30164812032405,0.0004844924991840305
2017-06-19,104.35217653521183,0.010169522306789691
2017-06-20,104.9024696146956,0.005273422153279972
2017-06-21,104.25212726099946,-0.0061994951699883005
2017-06-22,103.80189449138592,-0.004318691440092781
2017-06-23,103.8519191284921,0.00048192412432634946
2017-06-26,103.75186985427973,-0.0009633839706764125
2017-06-27,104.15208902244495,0.003857464629093643
2017-06-28,104.25212726099946,0.000960501507876188
2017-06-29,104.50226148218826,0.0023993200691490024
2017-06-30,104.35217653521185,-0.0014361885077673886
2017-07-03,103.70185625283143,-0.0062319762171991755
2017-07-04,104.15208902244497,0.00434160762287461
2017-07-05,104.05201767691688,-0.0009608193793072539
2017-07-06,103.95199047402023,-0.0009613192048540942
2017-07-07,104.05201767691688,0.0009622442287109401
2017-07-10,103.2516234832179,-0.00769225058358991
2017-07-11,103.2516234832179,0.0
2017-07-12,103.10156060755722,-0.001453370616347538
2017-07-13,103.05153597045103,-0.00048519767122245927
2017-07-14,103.70185625283143,0.006310631629662389
