Date,Close,High,Low,Open,Volume
,0007N0.KS,0007N0.KS,0007N0.KS,0007N0.KS,0007N0.KS
2025-02-11,33685.0,33825.0,33500.0,33635.0,152995
2025-02-12,33725.0,33765.0,33445.0,33600.0,102703
2025-02-13,34125.0,34125.0,33835.0,33885.0,11701
2025-02-14,34300.0,34420.0,34130.0,34170.0,10720
2025-02-17,34515.0,34545.0,34370.0,34465.0,10004
2025-02-18,34805.0,34820.0,34465.0,34670.0,6743
2025-02-19,35485.0,35600.0,35065.0,35065.0,5758
2025-02-20,35185.0,35585.0,35125.0,35585.0,2092
2025-02-21,35195.0,35255.0,34970.0,35255.0,101278
2025-02-24,34965.0,35195.0,34730.0,35195.0,100024
2025-02-25,34805.0,34915.0,34550.0,34560.0,105461
2025-02-26,34965.0,35065.0,34630.0,34755.0,5505
2025-02-27,34835.0,35010.0,34645.0,35010.0,100008
2025-02-28,33615.0,34230.0,33525.0,34230.0,51921
2025-03-04,33535.0,33785.0,33320.0,33365.0,30584
2025-03-05,33800.0,33970.0,33520.0,33795.0,97080
2025-03-06,34125.0,34245.0,33910.0,33935.0,6732
2025-03-07,33985.0,34140.0,33640.0,33775.0,55000
2025-03-10,34090.0,34165.0,33795.0,33795.0,20002
2025-03-11,33670.0,33755.0,33155.0,33305.0,20001
2025-03-12,34235.0,34285.0,33675.0,33675.0,10062
2025-03-13,34100.0,34620.0,34100.0,34570.0,13371
2025-03-14,34265.0,34370.0,34135.0,34135.0,10560
2025-03-17,34940.0,35010.0,34595.0,34595.0,10121
2025-03-18,35045.0,35470.0,34980.0,35380.0,10019
2025-03-19,35335.0,35550.0,35060.0,35060.0,17422
2025-03-20,35595.0,35690.0,35440.0,35600.0,10058
2025-03-21,35700.0,35790.0,35445.0,35535.0,10409
2025-03-24,35645.0,35835.0,35515.0,35515.0,11597
2025-03-25,35485.0,35820.0,35400.0,35820.0,25006
2025-03-26,35770.0,35875.0,35510.0,35600.0,11561
2025-03-27,35345.0,35640.0,35310.0,35400.0,5002
2025-03-28,34735.0,35090.0,34590.0,35090.0,5114
2025-03-31,33715.0,34080.0,33645.0,34080.0,16314
2025-04-01,34220.0,34340.0,33815.0,33950.0,10462
2025-04-02,34030.0,34275.0,33910.0,34250.0,5371
2025-04-03,33585.0,33630.0,32950.0,32950.0,6410
2025-04-04,33310.0,33860.0,32910.0,33135.0,17079
2025-04-07,31390.0,31910.0,31230.0,31465.0,11441
2025-04-08,31405.0,32035.0,31195.0,31910.0,5164
2025-04-09,30830.0,31390.0,30600.0,31390.0,24038
2025-04-10,32810.0,32810.0,32260.0,32635.0,5002
2025-04-11,32685.0,32690.0,32135.0,32280.0,5153
2025-04-14,32930.0,33105.0,32775.0,32775.0,5006
2025-04-15,33230.0,33295.0,32935.0,32935.0,5004
2025-04-16,32730.0,33110.0,32720.0,33085.0,5006
2025-04-17,33060.0,33110.0,32735.0,32735.0,5004
