Date,Close,High,Low,Open,Volume
,0060H0.KS,0060H0.KS,0060H0.KS,0060H0.KS,0060H0.KS
2025-06-24,9878.42578125,9938.144224260075,9853.543096662468,9933.16768734257,2244999
2025-06-25,9992.8857421875,10007.81535236009,9923.214228048742,9953.073448393925,1108055
2025-06-26,9953.07421875,9972.9803671875,9928.191533203124,9953.07421875,727934
2025-06-27,10042.6513671875,10047.627904039427,10007.815609224015,10032.698293483647,601045
2025-06-30,10042.6513671875,10142.182104226029,10017.768682927868,10142.182104226029,561060
2025-07-01,10122.2763671875,10122.2763671875,10042.6517743286,10077.487533704369,482093
2025-07-02,10147.1591796875,10167.06532815182,10109.337497605291,10122.276494107098,603817
2025-07-03,10172.041015625,10191.947162426615,10122.275648620964,10152.134868823385,627176
2025-07-04,10201.900390625,10296.454589367379,10201.900390625,10231.759611280488,373344
2025-07-07,10271.572265625,10271.572265625,10196.924211369003,10251.6661178234,476854
2025-07-08,10221.806640625,10271.572008885101,10191.947419668939,10271.572008885101,413479
2025-07-09,10241.712890625,10326.31401751549,10221.806743121357,10326.31401751549,487201
2025-07-10,10271.572265625,10341.243782930596,10271.572265625,10341.243782930596,515451
2025-07-11,10316.361328125,10351.197087554268,10276.549031634406,10351.197087554268,340755
2025-07-14,10271.572265625,10341.243782930596,10231.759970021802,10341.243782930596,309069
2025-07-15,10366.1259765625,10371.102513277125,10276.548315699261,10291.477925843135,455912
2025-07-16,10311.384765625,10376.079747262609,10306.408228575954,10376.079747262609,532266
2025-07-17,10400.9619140625,10400.9619140625,10316.360788445723,10316.360788445723,363156
2025-07-18,10485.5634765625,10505.469624595842,10420.868495454142,10460.680791520825,380496
2025-07-21,10470.6337890625,10490.539936950452,10450.72764117455,10490.539936950452,351234
2025-07-22,10420.8681640625,10500.49275366374,10420.8681640625,10500.49275366374,460710
2025-07-23,10460.6806640625,10470.633737957898,10391.009146794719,10400.962220690117,400917
2025-07-24,10465.6572265625,10515.42259616099,10415.89185696401,10460.68068960265,321097
2025-07-25,10525.3759765625,10535.329050772016,10475.610605514923,10505.46982814347,108471
2025-07-28,10585.09375,10609.976433944523,10535.328382110954,10600.023360366713,380333
2025-07-29,10605.0,10614.95307367433,10580.117315814172,10614.95307367433,547069
2025-07-30,10505.0,10525.0,10440.0,10520.0,320847
2025-07-31,10590.0,10650.0,10545.0,10600.0,190513
2025-08-01,10475.0,10505.0,10440.0,10475.0,423559
2025-08-04,10265.0,10315.0,10250.0,10305.0,408042
2025-08-05,10455.0,10475.0,10385.0,10395.0,283938
2025-08-06,10430.0,10475.0,10380.0,10420.0,278267
2025-08-07,10480.0,10515.0,10440.0,10440.0,174605
2025-08-08,10545.0,10550.0,10475.0,10490.0,121082
2025-08-11,10570.0,10600.0,10550.0,10590.0,132684
2025-08-12,10580.0,10590.0,10535.0,10535.0,157137
2025-08-13,10620.0,10645.0,10595.0,10640.0,244397
2025-08-14,10655.0,10685.0,10630.0,10635.0,179731
2025-08-14,10655.0,10685.0,10630.0,10635.0,179731
2025-08-18,10665.0,10710.0,10660.0,10670.0,167775
2025-08-19,10660.0,10700.0,10650.0,10695.0,222792
2025-08-20,10695.0,10720.0,10660.0,10660.0,220206
2025-08-21,10700.0,10705.0,10675.0,10705.0,76613
2025-08-22,10610.0,10695.0,10607.0,10690.0,139236
2025-08-25,10730.0,10760.0,10705.0,10705.0,153594
2025-08-26,10760.0,10760.0,10670.0,10740.0,75681
2025-08-27,10760.0,10790.0,10740.0,10790.0,121249
2025-08-28,10710.0,10730.0,10695.0,10730.0,122773
2025-08-29,10775.0,10775.0,10715.0,10755.0,125277
2025-09-01,10725.0,10770.0,10715.0,10740.0,325980
2025-09-02,10710.0,10820.0,10700.0,10820.0,382577
2025-09-03,10645.0,10695.0,10645.0,10670.0,366898
2025-09-04,10700.0,10720.0,10660.0,10690.0,432460
2025-09-05,10790.0,10790.0,10760.0,10790.0,405124
2025-09-05,10790.0,10790.0,10760.0,10790.0,405124
2025-09-05,10790.0,0.0,0.0,0.0,0
2025-09-08,10795.0,10855.0,10765.0,10775.0,398122
2025-09-09,10810.0,10820.0,10760.0,10810.0,415110
2025-09-10,10865.0,10870.0,10820.0,10820.0,607113
