Date,close,return
2024-02-29,100.0,0.0
2024-03-01,100.0,0.0
2024-03-04,100.75604838709677,0.007560483870967749
2024-03-05,101.81451612903226,0.010505252626313188
2024-03-06,100.60483870967741,-0.011881188118811892
2024-03-07,100.4032258064516,-0.002004008016032066
2024-03-08,102.46975806451613,0.02058232931726911
2024-03-11,100.5040322580645,-0.01918347270044274
2024-03-12,99.44556451612901,-0.01053159478435306
2024-03-13,101.10887096774192,0.016725798276735926
2024-03-14,101.26008064516128,0.0014955134596210673
2024-03-15,102.21774193548387,0.009457441513190723
2024-03-18,101.86491935483872,-0.0034516765285995676
2024-03-19,102.01612903225808,0.0014844136566056765
2024-03-20,102.06653225806453,0.000494071146245112
2024-03-21,101.31048387096774,-0.007407407407407418
2024-03-22,102.01612903225808,0.006965174129353269
2024-03-25,101.3608870967742,-0.006422924901185789
2024-03-26,101.31048387096774,-0.0004972650422675473
2024-03-27,102.21774193548387,0.008955223880596996
2024-03-28,103.07459677419355,0.0083826429980276
2024-03-29,104.33467741935483,0.012224938875305513
2024-04-01,103.98185483870968,-0.0033816425120772875
2024-04-02,102.77217741935485,-0.011633543383422151
2024-04-03,101.96572580645163,-0.007846983815595898
2024-04-04,102.46975806451613,0.004943153732080985
2024-04-05,101.2600806451613,-0.011805213969503181
2024-04-08,102.52016129032259,0.012444001991040343
2024-04-09,102.57056451612905,0.000491642084562427
2024-04-10,102.57056451612905,0.0
2024-04-11,101.91532258064517,-0.006388206388206363
2024-04-12,102.6209677419355,0.006923837784371889
2024-04-15,102.11693548387098,-0.004911591355599265
2024-04-16,102.7217741935484,0.005923000987166915
2024-04-17,101.2600806451613,-0.014229636898920539
2024-04-18,101.0584677419355,-0.0019910403185664505
2024-04-19,99.7983870967742,-0.012468827930174564
2024-04-22,100.00000000000003,0.002020202020202033
2024-04-23,100.90725806451614,0.009072580645161255
2024-04-24,102.06653225806453,0.011488511488511488
2024-04-25,101.51209677419357,-0.005432098765432047
2024-04-26,102.01612903225809,0.0049652432969216065
2024-04-29,102.36895161290325,0.0034584980237153395
2024-04-30,102.77217741935485,0.003938946331856208
2024-05-01,102.77217741935485,0.0
2024-05-02,103.9818548387097,0.011770475723393847
2024-05-03,101.46169354838712,-0.02423654871546288
2024-05-06,101.46169354838712,0.0
2024-05-07,101.71370967741939,0.0024838549428713996
2024-05-08,103.27620967741939,0.015361744301288338
2024-05-09,103.22580645161294,-0.00048804294777937685
2024-05-10,104.18346774193552,0.00927734375
2024-05-13,103.72983870967745,-0.004354136429608135
2024-05-14,104.08266129032259,0.00340136054421758
2024-05-15,104.08266129032259,0.0
2024-05-16,104.4858870967742,0.0038740920096851372
2024-05-17,103.83064516129032,-0.006271104679208883
2024-05-20,103.78024193548387,-0.0004854368932039055
2024-05-21,104.63709677419355,0.00825643516270036
2024-05-22,105.89717741935483,0.012042389210019211
2024-05-23,106.35080645161288,0.004283674440742402
2024-05-24,106.70362903225804,0.0033175355450236754
