Date,Close,High,Low,Open,Volume
,0025N0.KS,0025N0.KS,0025N0.KS,0025N0.KS,0025N0.KS
2025-03-25,10095.0,10130.0,10055.0,10125.0,2135057
2025-03-26,10105.0,10145.0,10095.0,10145.0,895795
2025-03-27,10045.0,10060.0,10010.0,10045.0,701065
2025-03-28,10015.0,10035.0,10000.0,10035.0,702677
2025-03-31,9820.0,9885.0,9795.0,9795.0,674162
2025-04-01,9905.0,9910.0,9830.0,9830.0,775107
2025-04-02,9915.0,9985.0,9900.0,9985.0,1564872
2025-04-03,9740.0,9785.0,9715.0,9785.0,867488
2025-04-04,9425.0,9700.0,9382.0,9700.0,722506
2025-04-07,8860.0,9015.0,8800.0,8800.0,781011
2025-04-08,9270.0,9570.0,9090.0,9570.0,669044
2025-04-09,8985.0,9070.0,8920.0,9035.0,718403
2025-04-10,9605.0,9700.0,9575.0,9700.0,683500
2025-04-11,9445.0,9455.0,9235.0,9385.0,755043
2025-04-14,9420.0,9495.0,9395.0,9480.0,694784
2025-04-15,9410.0,9420.0,9360.0,9405.0,597682
2025-04-16,9290.0,9380.0,9265.0,9360.0,635416
2025-04-17,9265.0,9280.0,9210.0,9280.0,676772
2025-04-18,9260.0,9260.0,9220.0,9250.0,601120
2025-04-21,9170.0,9240.0,9140.0,9240.0,85088
2025-04-22,9110.0,9130.0,9065.0,9105.0,85252
2025-04-23,9370.0,9420.0,9350.0,9380.0,88927
2025-04-24,9435.0,9435.0,9360.0,9410.0,93301
2025-04-25,9630.0,9685.0,9555.0,9685.0,110599
2025-04-28,9630.0,9700.0,9595.0,9700.0,81961
2025-04-29,9665.0,9695.0,9635.0,9635.0,132614
2025-04-30,9600.0,9670.0,9575.0,9670.0,82066
2025-05-02,9630.0,9800.0,9630.0,9710.0,154294
2025-05-07,9565.0,9600.0,9505.0,9595.0,192039
2025-05-08,9635.0,9655.0,9565.0,9590.0,97984
2025-05-09,9655.0,9725.0,9620.0,9650.0,159030
2025-05-12,9775.0,9785.0,9685.0,9700.0,106306
2025-05-13,9950.0,9970.0,9910.0,9970.0,252525
2025-05-14,10070.0,10070.0,9980.0,10000.0,175100
2025-05-15,9900.0,10005.0,9880.0,10005.0,309955
2025-05-16,9920.0,9985.0,9910.0,9930.0,102172
2025-05-19,9920.0,9985.0,9400.0,9965.0,170292
2025-05-20,9980.0,10030.0,9965.0,10030.0,132561
2025-05-21,9905.0,9970.0,9900.0,9970.0,88317
2025-05-22,9775.0,9795.0,9740.0,9760.0,101921
2025-05-23,9740.0,9800.0,9720.0,9800.0,97053
2025-05-26,9730.0,9740.0,9685.0,9730.0,91837
2025-05-27,9755.0,9760.0,9715.0,9730.0,63216
2025-05-28,9850.0,9870.0,9760.0,9760.0,96137
