Date,Close,High,Low,Open,Volume
,0005C0.KS,0005C0.KS,0005C0.KS,0005C0.KS,0005C0.KS
2025-01-14,9955.0,10015.0,9930.0,9985.0,93100
2025-01-15,9945.0,9955.0,9850.0,9955.0,106905
2025-01-16,10190.0,10235.0,10140.0,10225.0,100283
2025-01-17,10210.0,10225.0,10160.0,10195.0,98681
2025-01-20,10195.0,10265.0,10195.0,10260.0,95255
2025-01-21,10205.0,10260.0,10135.0,10250.0,78492
2025-01-22,10245.0,10250.0,10225.0,10250.0,96187
2025-01-23,10225.0,10260.0,10210.0,10250.0,80514
2025-01-24,10325.0,10325.0,10260.0,10300.0,80637
2025-01-31,10450.0,10530.0,10385.0,10385.0,77163
2025-02-03,10240.0,10290.0,10215.0,10215.0,98677
2025-02-04,10350.0,10360.0,10315.0,10335.0,92947
2025-02-05,10380.0,10415.0,10350.0,10350.0,91832
2025-02-06,10525.0,10550.0,10460.0,10480.0,108229
2025-02-07,10580.0,10645.0,10565.0,10565.0,104422
2025-02-10,10560.0,10590.0,10535.0,10580.0,75050
2025-02-11,10600.0,10625.0,10585.0,10610.0,87518
2025-02-12,10475.0,10560.0,10475.0,10555.0,75809
2025-02-13,10375.0,10450.0,10375.0,10450.0,74848
2025-02-14,10585.0,10590.0,10400.0,10400.0,78776
2025-02-17,10565.0,10575.0,10540.0,10565.0,14942
2025-02-18,10615.0,10635.0,10595.0,10635.0,372
2025-02-19,10620.0,10640.0,10595.0,10640.0,6421
2025-02-20,10720.0,10725.0,10685.0,10690.0,2375
2025-02-21,10630.0,10725.0,10600.0,10725.0,2712
2025-02-24,10495.0,10600.0,10480.0,10600.0,3838
2025-02-25,10485.0,10485.0,10410.0,10465.0,986
2025-02-26,10450.0,10495.0,10450.0,10485.0,1836
2025-02-27,10495.0,10530.0,10450.0,10450.0,322
2025-02-28,10465.0,10495.0,10385.0,10385.0,1066
2025-03-04,10505.0,10520.0,10465.0,10465.0,576
2025-03-05,10385.0,10410.0,10280.0,10385.0,3429
2025-03-06,10345.0,10395.0,10340.0,10385.0,3250
2025-03-07,10225.0,10295.0,10185.0,10295.0,1124
2025-03-10,10330.0,10330.0,10225.0,10225.0,912
2025-03-11,10120.0,10165.0,10065.0,10165.0,2336
2025-03-12,10047.0,10085.0,10047.0,10085.0,527
2025-03-13,10030.0,10050.0,10005.0,10050.0,1101
2025-03-14,9915.0,9970.0,9905.0,9912.0,7431
2025-03-17,9950.0,10020.0,9920.0,9920.0,379
2025-03-18,9950.0,9950.0,9945.0,9950.0,139
2025-03-19,9920.0,9960.0,9920.0,9930.0,852
2025-03-20,10230.0,10235.0,10090.0,10090.0,592
2025-03-21,10070.0,10170.0,10055.0,10170.0,4388
2025-03-24,10170.0,10170.0,10070.0,10070.0,275
2025-03-25,10200.0,10225.0,10175.0,10175.0,107
2025-03-26,10165.0,10275.0,10160.0,10205.0,303
2025-03-27,10130.0,10130.0,10115.0,10115.0,243
2025-03-28,10115.0,10190.0,10015.0,10190.0,1571
2025-03-31,9955.0,9975.0,9880.0,9945.0,3496
2025-04-01,10025.0,10110.0,9995.0,10110.0,471
2025-04-02,9985.0,10030.0,9965.0,10030.0,6109
2025-04-03,9970.0,9970.0,9760.0,9765.0,2103
2025-04-04,9605.0,9735.0,9585.0,9735.0,4794
2025-04-07,8950.0,9185.0,8930.0,8975.0,3711
