Date,Close,High,Low,Open,Volume
,0061Z0.KS,0061Z0.KS,0061Z0.KS,0061Z0.KS,0061Z0.KS
2025-06-24,50015.0,50015.0,50005.0,50015.0,45377
2025-06-25,50020.0,50025.0,50020.0,50020.0,45669
2025-06-26,50030.0,50035.0,50025.0,50030.0,53306
2025-06-27,50040.0,50040.0,50035.0,50035.0,48345
2025-06-30,50040.0,50042.0,50035.0,50040.0,48687
2025-07-01,50045.0,50050.0,50040.0,50045.0,54352
2025-07-02,50040.0,50050.0,50040.0,50045.0,52553
2025-07-03,50065.0,50065.0,50055.0,50060.0,45985
2025-07-04,50070.0,50070.0,50060.0,50065.0,58226
2025-07-07,50065.0,50070.0,50065.0,50070.0,60948
2025-07-08,50065.0,50075.0,50065.0,50070.0,63345
2025-07-09,50080.0,50080.0,50070.0,50075.0,43411
2025-07-10,50085.0,50085.0,50080.0,50085.0,67079
2025-07-11,50095.0,50095.0,50085.0,50095.0,58328
2025-07-14,50095.0,50095.0,50090.0,50092.0,61854
2025-07-15,50100.0,50100.0,50090.0,50100.0,48803
2025-07-16,50095.0,50105.0,50095.0,50100.0,83215
2025-07-17,50110.0,50115.0,50105.0,50115.0,57472
2025-07-18,50115.0,50115.0,50105.0,50115.0,56771
2025-07-21,50110.0,50120.0,50110.0,50120.0,57522
2025-07-22,50120.0,50125.0,50115.0,50120.0,45666
2025-07-23,50125.0,50125.0,50120.0,50120.0,55239
2025-07-24,50135.0,50135.0,50125.0,50130.0,51271
2025-07-25,50135.0,50140.0,50130.0,50140.0,47833
2025-07-28,50145.0,50145.0,50135.0,50140.0,2131
2025-07-29,50145.0,50150.0,50140.0,50150.0,1405
2025-07-30,50145.0,50150.0,50145.0,50145.0,6395
2025-07-31,50155.0,50155.0,50150.0,50155.0,12646
2025-08-01,50155.0,50160.0,50155.0,50160.0,6562
2025-08-04,50160.0,50165.0,50160.0,50160.0,2998
2025-08-05,50175.0,50175.0,50165.0,50165.0,2448
2025-08-06,50175.0,50175.0,50170.0,50175.0,2360
2025-08-07,50185.0,50185.0,50180.0,50180.0,855
2025-08-08,50190.0,50190.0,50185.0,50185.0,1445
2025-08-11,50192.0,50195.0,50190.0,50190.0,2639
2025-08-12,50195.0,50195.0,50190.0,50190.0,540
2025-08-13,50210.0,50235.0,50200.0,50200.0,65468
2025-08-14,50215.0,50215.0,50205.0,50210.0,1490
2025-08-14,50215.0,50215.0,50205.0,50210.0,1490
2025-08-18,50210.0,50215.0,50210.0,50212.0,599
2025-08-19,50215.0,50220.0,50215.0,50215.0,4100
2025-08-20,50220.0,50220.0,50210.0,50215.0,10873
2025-08-21,50235.0,50235.0,50225.0,50230.0,7535
2025-08-22,50230.0,50235.0,50225.0,50235.0,10329
2025-08-25,50235.0,50240.0,50235.0,50235.0,1272
2025-08-26,50235.0,50245.0,50235.0,50240.0,2249
2025-08-27,50240.0,50240.0,50235.0,50240.0,10672
2025-08-28,50250.0,50250.0,50245.0,50250.0,12829
2025-08-29,50250.0,50255.0,50250.0,50255.0,9097
2025-09-01,50255.0,50265.0,50255.0,50260.0,4220
2025-09-02,50265.0,50265.0,50260.0,50260.0,2585
2025-09-03,50270.0,50270.0,50265.0,50265.0,1586
2025-09-04,50280.0,50280.0,50275.0,50275.0,396
2025-09-05,50285.0,50285.0,50280.0,50280.0,6363
2025-09-05,50285.0,50285.0,50280.0,50280.0,7363
2025-09-05,50285.0,0.0,0.0,0.0,0
