Date,Close,High,Low,Open,Volume
,0080G0.KS,0080G0.KS,0080G0.KS,0080G0.KS,0080G0.KS
2025-07-15,10350.0,10465.0,9890.0,9895.0,2664838
2025-07-16,10395.0,10450.0,10135.0,10280.0,1882711
2025-07-17,10660.0,10660.0,10355.0,10495.0,2062390
2025-07-18,10575.0,10685.0,10475.0,10685.0,1001064
2025-07-21,10740.0,10785.0,10540.0,10605.0,1163941
2025-07-22,10450.0,10650.0,10300.0,10630.0,1361396
2025-07-23,10470.0,10525.0,10345.0,10480.0,820583
2025-07-24,10475.0,10610.0,10410.0,10470.0,911473
2025-07-25,10635.0,10670.0,10430.0,10475.0,949762
2025-07-28,10790.0,10870.0,10585.0,10775.0,1076827
2025-07-29,11120.0,11190.0,10635.0,10790.0,1457533
2025-07-30,10830.0,11100.0,10685.0,11100.0,2041493
2025-07-31,10990.0,11160.0,10705.0,10780.0,1459893
2025-08-01,10490.0,10985.0,10267.0,10985.0,2161411
2025-08-04,10560.0,10600.0,10290.0,10430.0,1053694
2025-08-05,10700.0,10775.0,10565.0,10685.0,1106545
2025-08-06,10550.0,10665.0,10405.0,10665.0,858167
2025-08-07,10455.0,10645.0,10415.0,10530.0,772344
2025-08-08,9750.0,10125.0,9700.0,10120.0,2679070
2025-08-11,9630.0,9702.0,9525.0,9615.0,754328
2025-08-12,9465.0,9735.0,9465.0,9720.0,932682
2025-08-13,9590.0,9610.0,9175.0,9520.0,1119089
2025-08-14,9705.0,9735.0,9590.0,9635.0,772702
2025-08-14,9705.0,9735.0,9590.0,9635.0,773071
2025-08-18,9720.0,9780.0,9600.0,9700.0,928621
2025-08-19,9250.0,9720.0,9240.0,9720.0,1024827
2025-08-20,9185.0,9185.0,8905.0,9000.0,1314034
2025-08-21,9395.0,9485.0,9260.0,9260.0,810315
2025-08-22,9780.0,9850.0,9475.0,9520.0,1127504
2025-08-25,9865.0,9900.0,9750.0,9825.0,734731
2025-08-26,9860.0,9905.0,9735.0,9865.0,674844
2025-08-27,9720.0,9915.0,9595.0,9915.0,847345
2025-08-28,9920.0,9960.0,9650.0,9710.0,1205218
2025-08-29,9850.0,9980.0,9830.0,9950.0,1063177
2025-09-01,9895.0,10050.0,9890.0,9950.0,1042899
2025-09-02,10195.0,10210.0,9900.0,10000.0,1475456
2025-09-03,10215.0,10385.0,10175.0,10220.0,1100026
2025-09-04,10180.0,10260.0,10105.0,10160.0,834408
2025-09-05,10040.0,10195.0,10005.0,10185.0,1177678
2025-09-05,10040.0,10195.0,10005.0,10185.0,1177678
2025-09-05,10040.0,0.0,0.0,0.0,0
2025-09-08,10245.0,10265.0,10000.0,10040.0,917715
