Price,Close,High,Low,Open,Volume
Ticker,0079X0.KS,0079X0.KS,0079X0.KS,0079X0.KS,0079X0.KS
Date,,,,,
2025-07-15,10135.0,10180.0,9975.0,10050.0,1451188
2025-07-16,10255.0,10340.0,10200.0,10200.0,531210
2025-07-17,10410.0,10427.0,10165.0,10165.0,424590
2025-07-18,10415.0,10580.0,10325.0,10325.0,473113
2025-07-21,10440.0,10600.0,10425.0,10495.0,462410
2025-07-22,10525.0,10595.0,10415.0,10435.0,436044
2025-07-23,10520.0,10790.0,10475.0,10790.0,450308
2025-07-24,10620.0,10665.0,10410.0,10475.0,283125
2025-07-25,10555.0,10620.0,10500.0,10620.0,280506
2025-07-28,10565.0,10665.0,10520.0,10600.0,393478
2025-07-29,10585.0,10640.0,10490.0,10570.0,333349
2025-07-30,10320.0,10625.0,10240.0,10625.0,385268
2025-07-31,10040.0,10320.0,10040.0,10320.0,362429
2025-08-01,10175.0,10210.0,10040.0,10040.0,316004
2025-08-04,10010.0,10175.0,9845.0,10175.0,399755
2025-08-05,10215.0,10215.0,10010.0,10030.0,268742
2025-08-06,10410.0,10520.0,10130.0,10520.0,263131
2025-08-07,10320.0,10470.0,10270.0,10455.0,292948
2025-08-08,10290.0,10380.0,10255.0,10380.0,209355
2025-08-11,10515.0,10595.0,10265.0,10595.0,323638
2025-08-12,10575.0,10830.0,10500.0,10830.0,281227
2025-08-13,10745.0,10820.0,10575.0,10700.0,233320
2025-08-14,10620.0,10825.0,10505.0,10690.0,447035
2025-08-18,10855.0,10970.0,10675.0,10775.0,85255
2025-08-19,10940.0,11070.0,10770.0,10855.0,1953991
2025-08-20,10995.0,11015.0,10840.0,10970.0,3065834
2025-07-15,10135.0,10180.0,9975.0,10050.0,1451188
2025-07-16,10255.0,10340.0,10200.0,10200.0,531210
2025-07-17,10410.0,10427.0,10165.0,10165.0,424590
2025-07-18,10415.0,10580.0,10325.0,10325.0,473113
2025-07-21,10440.0,10600.0,10425.0,10495.0,462410
2025-07-22,10525.0,10595.0,10415.0,10435.0,436044
2025-07-23,10520.0,10790.0,10475.0,10790.0,450308
2025-07-24,10620.0,10665.0,10410.0,10475.0,283125
2025-07-25,10555.0,10620.0,10500.0,10620.0,280506
2025-07-28,10565.0,10665.0,10520.0,10600.0,393478
2025-07-29,10585.0,10640.0,10490.0,10570.0,333349
2025-07-30,10320.0,10625.0,10240.0,10625.0,385268
2025-07-31,10040.0,10320.0,10040.0,10320.0,362429
2025-08-01,10175.0,10210.0,10040.0,10040.0,316004
2025-08-04,10010.0,10175.0,9845.0,10175.0,399755
2025-08-05,10215.0,10215.0,10010.0,10030.0,268742
2025-08-06,10410.0,10520.0,10130.0,10520.0,263131
2025-08-07,10320.0,10470.0,10270.0,10455.0,292948
2025-08-08,10290.0,10380.0,10255.0,10380.0,209355
2025-08-11,10515.0,10595.0,10265.0,10595.0,323638
2025-08-12,10575.0,10830.0,10500.0,10830.0,281227
2025-08-13,10745.0,10820.0,10575.0,10700.0,233320
2025-08-14,10620.0,10825.0,10505.0,10690.0,447035
2025-08-18,10855.0,10970.0,10675.0,10775.0,85255
2025-08-19,10940.0,11070.0,10770.0,10855.0,1953991
2025-08-20,10995.0,11015.0,10840.0,10970.0,3065843
2025-08-21,10900.0,11355.0,10900.0,10995.0,2721832
2025-08-22,11120.0,11120.0,10935.0,10995.0,319238
2025-08-25,11540.0,11560.0,11145.0,11150.0,45642
2025-08-26,11490.0,11540.0,11145.0,11340.0,390278
2025-08-27,11400.0,11670.0,11400.0,11535.0,432118
2025-07-15,10135.0,10180.0,9975.0,10050.0,1451188
2025-07-16,10255.0,10340.0,10200.0,10200.0,531210
2025-07-17,10410.0,10427.0,10165.0,10165.0,424590
2025-07-18,10415.0,10580.0,10325.0,10325.0,473113
2025-07-21,10440.0,10600.0,10425.0,10495.0,462410
2025-07-22,10525.0,10595.0,10415.0,10435.0,436044
2025-07-23,10520.0,10790.0,10475.0,10790.0,450308
2025-07-24,10620.0,10665.0,10410.0,10475.0,283125
2025-07-25,10555.0,10620.0,10500.0,10620.0,280506
2025-07-28,10565.0,10665.0,10520.0,10600.0,393478
2025-07-29,10585.0,10640.0,10490.0,10570.0,333349
2025-07-30,10320.0,10625.0,10240.0,10625.0,385268
2025-07-31,10040.0,10320.0,10040.0,10320.0,362429
2025-08-01,10175.0,10210.0,10040.0,10040.0,316004
