Date,Close,High,Low,Open,Volume
,0073X0.KS,0073X0.KS,0073X0.KS,0073X0.KS,0073X0.KS
2025-07-01,9947.978515625,10007.428586435508,9883.57427224695,9997.520241300424,12130
2025-07-02,9967.7958984375,10007.429281731485,9883.57495893778,9962.841725525752,10529
2025-07-03,9888.5283203125,10071.832703003663,9809.261560229834,10071.832703003663,6626
2025-07-04,9819.169921875,9868.711647010596,9794.399059307203,9838.986611929238,3842
2025-07-07,9858.8037109375,9868.712056375629,9809.26198374686,9819.170329184988,4637
2025-07-08,9695.3154296875,9858.803119610693,9596.231981249202,9858.803119610693,11394
2025-07-09,9819.169921875,9838.986611929238,9749.811506685166,9799.353231820762,13727
2025-07-10,9779.537109375,9819.170491783814,9700.270344557372,9819.170491783814,13818
2025-07-11,9858.8037109375,9868.712056375629,9769.628601994347,9853.849538218436,8007
2025-07-14,9809.26171875,9838.986754261363,9729.994957386363,9809.26171875,15943
2025-07-15,9863.7578125,9878.620330549975,9789.445222250126,9873.66615786665,2523
2025-07-16,10047.0625,10106.512573964497,9957.887389053254,9957.887389053254,14973
2025-07-17,10096.603515625,10096.603515625,10027.245100895485,10047.061790818205,4642
2025-07-18,10096.603515625,10096.603515625,10071.832653221602,10096.603515625,2529
2025-07-21,10165.9619140625,10225.411983735381,10141.191051698801,10210.549466317161,5566
2025-07-22,10190.7333984375,10220.458435088267,10165.962534561862,10165.962534561862,8222
2025-07-23,10190.7333984375,10205.595916762883,10165.962534561862,10190.7333984375,6726
2025-07-24,10081.7412109375,10210.549698153409,10076.787038352273,10195.687180397726,5528
2025-07-25,10121.375,10156.05420949584,10106.51248164464,10116.42082721488,2110
2025-07-28,10151.099609375,10210.549680293741,10136.237091645315,10205.595507717178,943
2025-07-29,10270.0,10324.495899662325,10265.045827303426,10324.495899662325,1567
2025-07-30,10185.0,10270.0,10165.0,10270.0,7497
2025-07-31,10255.0,10275.0,10230.0,10245.0,10795
2025-08-01,10385.0,10405.0,10320.0,10320.0,9081
2025-08-04,10225.0,10385.0,10180.0,10385.0,4043
2025-08-05,10325.0,10330.0,10225.0,10225.0,4475
2025-08-06,10355.0,10360.0,10250.0,10340.0,3081
2025-08-07,10360.0,10415.0,10295.0,10300.0,4902
2025-08-08,10320.0,10375.0,10270.0,10335.0,3389
2025-08-11,10285.0,10350.0,10280.0,10295.0,8004
2025-08-12,10290.0,10325.0,10255.0,10260.0,1710
2025-08-13,10350.0,10375.0,10290.0,10290.0,7393
2025-08-14,10475.0,10495.0,10435.0,10495.0,6757
2025-08-14,10475.0,10495.0,10435.0,10495.0,6762
2025-08-18,10325.0,10475.0,10230.0,10475.0,3087
2025-08-19,10300.0,10305.0,10220.0,10300.0,10440
2025-08-20,10295.0,10340.0,10255.0,10255.0,7187
2025-08-21,10355.0,10380.0,10290.0,10290.0,2168
2025-08-22,10300.0,10330.0,10240.0,10305.0,1416
2025-08-25,10330.0,10405.0,10295.0,10295.0,7047
2025-08-26,10445.0,10450.0,10350.0,10350.0,7973
2025-08-27,10440.0,10490.0,10440.0,10440.0,1062
2025-08-28,10270.0,10300.0,10210.0,10220.0,4259
2025-08-29,10225.0,10395.0,10200.0,10395.0,5737
2025-09-01,10635.0,10640.0,10555.0,10600.0,88663
2025-09-02,10665.0,10765.0,10590.0,10630.0,69940
2025-09-03,10595.0,10710.0,10560.0,10710.0,20873
2025-09-04,10500.0,10645.0,10450.0,10645.0,36414
2025-09-05,10535.0,10580.0,10445.0,10580.0,10111
2025-09-05,10535.0,10580.0,10445.0,10580.0,10111
2025-09-05,10535.0,0.0,0.0,0.0,0
2025-09-08,10725.0,10780.0,10640.0,10760.0,81785
2025-09-09,10880.0,10910.0,10795.0,10910.0,23549
2025-09-10,10920.0,11045.0,10920.0,11045.0,12593
2025-09-11,10965.0,10965.0,10850.0,10915.0,9764
2025-09-12,11165.0,11300.0,11165.0,11300.0,24418
2025-09-12,11165.0,0.0,0.0,0.0,0
2025-09-15,11150.0,11450.0,11080.0,11450.0,32472
