Date,Close
20150102,34.72
20150105,34.69
20150106,34.61
20150107,34.49
20150108,34.38
20150109,34.35
20150112,34.2
20150113,33.96
20150114,33.97
20150115,33.94
20150116,34.27
20150119,34.25
20150120,34.29
20150121,34.25
20150122,34.5
20150123,34.53
20150126,34.69
20150127,34.5
20150128,34.84
20150129,34.69
20150130,34.54
20150202,34.53
20150203,34.89
20150204,34.9
20150205,34.62
20150206,34.6
20150209,34.46
20150210,34.75
20150211,34.54
20150212,34.72
20150213,35.39
20150216,35.03
20150217,34.96
20150223,34.65
20150224,34.98
20150225,35.03
20150226,35.09
20150227,34.97
20150302,34.97
20150303,35.06
20150304,35.12
20150305,34.86
20150306,34.92
20150309,34.77
20150310,35.22
20150311,35.31
20150312,35.53
20150313,35.79
20150316,35.49
20150317,35.83
20150318,35.83
20150319,35.98
20150320,35.38
20150323,35.75
20150324,35.67
20150325,35.45
20150326,35.26
20150327,35.31
20150330,35.42
20150331,35.33
20150401,35.47
20150402,35.31
20150403,35.39
20150406,35.44
20150407,35.09
20150408,35.11
20150409,35.16
20150410,35.03
20150413,35.03
20150414,35.01
20150415,35.13
20150416,35.12
20150417,35.04
20150420,34.96
20150421,34.83
20150422,34.84
20150423,34.81
20150424,34.9
20150427,35.11
20150428,35.33
20150429,35.14
20150430,35.1
20150504,34.78
20150506,35.26
20150507,35.3
20150508,35.28
20150511,35.57
20150512,35.38
20150513,35.67
20150514,35.7
20150515,35.84
20150518,35.81
20150519,35.62
20150520,35.78
20150521,35.94
20150522,35.98
20150526,35.76
20150527,35.8
20150528,36.14
20150529,36.18
20150601,35.92
20150602,36.0
20150603,36.18
20150604,35.92
20150605,35.91
20150608,35.78
20150609,36.05
20150610,35.92
20150611,36.19
20150612,35.88
20150615,35.95
20150616,36.12
20150617,36.16
20150618,36.13
20150619,36.15
20150622,35.93
20150623,35.76
20150624,35.78
20150625,35.79
20150626,35.84
20150629,35.97
20150630,36.38
20150701,36.19
20150702,36.14
20150703,36.4
20150706,36.27
20150707,36.42
20150708,36.35
20150709,36.58
20150710,36.57
20150713,36.42
20150714,36.43
20150715,36.72
20150716,36.68
20150717,36.93
20150720,36.85
20150721,36.85
20150722,37.14
20150723,36.89
20150724,37.15
20150727,37.01
20150728,37.0
20150729,37.12
20150730,36.79
20150731,36.92
