Date,Close
20050801,3.51
20050802,3.51
20050803,3.51
20050804,3.51
20050805,3.51
20050808,3.51
20050809,3.51
20050810,3.51
20050811,3.51
20050812,3.51
20050816,3.5
20050817,3.5
20050818,3.5
20050819,3.5
20050822,3.49
20050823,3.49
20050824,3.5
20050825,3.5
20050826,3.5
20050829,3.5
20050830,3.5
20050831,3.51
20050901,3.51
20050902,3.51
20050905,3.51
20050906,3.53
20050907,3.54
20050908,3.54
20050909,3.59
20050912,3.6
20050913,3.6
20050914,3.61
20050915,3.64
20050916,3.66
20050920,3.7
20050921,3.74
20050922,3.76
20050923,3.79
20050926,3.82
20050927,3.85
20050928,3.86
20050929,3.87
20050930,3.87
20051004,3.87
20051005,3.92
20051006,3.93
20051007,3.92
20051010,3.92
20051011,3.92
20051012,3.93
20051013,3.92
20051014,3.92
20051017,3.92
20051018,3.92
20051019,3.91
20051020,3.89
20051021,3.89
20051024,3.89
20051025,3.89
20051026,3.9
20051027,3.9
20051028,3.9
20051031,3.9
20051101,3.9
20051102,3.9
20051103,3.91
20051104,3.93
20051107,3.93
20051108,3.94
20051109,3.94
20051110,3.94
20051111,3.94
20051114,3.94
20051115,3.94
20051116,3.96
20051117,3.96
20051118,3.95
20051121,3.96
20051122,3.96
20051123,3.96
20051124,3.96
20051125,3.96
20051128,3.95
20051129,3.95
20051130,3.95
20051201,3.96
20051202,3.96
20051205,3.96
20051206,3.97
20051207,3.97
20051208,4.02
20051209,4.03
20051212,4.04
20051213,4.04
20051214,4.05
20051215,4.05
20051216,4.06
20051219,4.07
20051220,4.07
20051221,4.07
20051222,4.07
20051223,4.08
20051226,4.08
20051227,4.09
20051228,4.1
20051229,4.11
20051230,4.12
20060102,4.13
20060103,4.13
20060104,4.13
20060105,4.14
20060106,4.15
20060109,4.15
20060110,4.16
20060111,4.17
20060112,4.18
20060113,4.17
20060116,4.17
20060117,4.17
20060118,4.17
20060119,4.17
20060120,4.17
20060123,4.17
20060124,4.17
20060125,4.18
20060126,4.18
20060127,4.19
20060131,4.2
20060201,4.22
20060202,4.23
20060203,4.24
20060206,4.25
20060207,4.26
20060208,4.27
20060209,4.28
20060210,4.28
20060213,4.28
20060214,4.27
20060215,4.27
20060216,4.28
20060217,4.28
20060220,4.27
20060221,4.27
20060222,4.27
20060223,4.27
20060224,4.27
20060227,4.26
20060228,4.26
20060302,4.26
20060303,4.26
20060306,4.26
20060307,4.27
20060308,4.27
20060309,4.27
20060310,4.27
20060313,4.26
20060314,4.27
20060315,4.26
20060316,4.26
20060317,4.26
20060320,4.26
20060321,4.26
20060322,4.26
20060323,4.26
20060324,4.26
20060327,4.26
20060328,4.26
20060329,4.26
20060330,4.26
20060331,4.27
20060403,4.27
20060404,4.29
20060405,4.29
20060406,4.3
20060407,4.3
20060410,4.3
20060411,4.3
20060412,4.31
20060413,4.34
20060414,4.35
20060417,4.36
20060418,4.36
20060419,4.36
20060420,4.36
20060421,4.37
20060424,4.36
20060425,4.36
20060426,4.37
20060427,4.37
20060428,4.37
20060502,4.37
20060503,4.37
20060504,4.37
20060508,4.37
20060509,4.37
20060510,4.37
20060511,4.37
20060512,4.37
20060515,4.37
20060516,4.37
20060517,4.37
20060518,4.37
20060519,4.37
20060522,4.36
20060523,4.36
20060524,4.36
20060525,4.36
20060526,4.36
20060529,4.36
20060530,4.36
20060601,4.36
20060602,4.36
20060605,4.36
20060607,4.36
20060608,4.43
20060609,4.43
20060612,4.43
20060613,4.43
20060614,4.44
20060615,4.45
20060616,4.46
20060619,4.47
20060620,4.48
20060621,4.5
20060622,4.51
20060623,4.52
20060626,4.54
20060627,4.56
20060628,4.57
20060629,4.57
20060630,4.58
20060703,4.57
20060704,4.57
20060705,4.57
20060706,4.57
20060707,4.57
20060710,4.58
20060711,4.59
20060712,4.6
20060713,4.61
20060714,4.62
20060718,4.62
20060719,4.62
20060720,4.63
20060721,4.63
20060724,4.63
20060725,4.63
20060726,4.63
20060727,4.63
20060728,4.63
20060731,4.63
20060801,4.63
20060802,4.63
20060803,4.63
20060804,4.63
20060807,4.63
20060808,4.63
20060809,4.63
20060810,4.7
20060811,4.7
20060814,4.7
20060816,4.7
20060817,4.7
20060818,4.7
20060821,4.7
20060822,4.7
20060823,4.7
20060824,4.69
20060825,4.69
20060828,4.69
20060829,4.69
20060830,4.69
20060831,4.69
20060901,4.69
20060904,4.69
20060905,4.68
20060906,4.68
20060907,4.68
20060908,4.68
20060911,4.67
20060912,4.67
20060913,4.67
20060914,4.66
20060915,4.66
20060918,4.65
20060919,4.65
20060920,4.65
20060921,4.64
20060922,4.64
20060925,4.64
20060926,4.63
20060927,4.63
20060928,4.63
20060929,4.62
20061002,4.61
20061004,4.61
20061009,4.61
20061010,4.61
20061011,4.61
20061012,4.61
20061013,4.61
20061016,4.61
20061017,4.61
20061018,4.61
20061019,4.6
20061020,4.6
20061023,4.6
20061024,4.6
20061025,4.61
20061026,4.61
20061027,4.6
20061030,4.6
20061031,4.6
20061101,4.6
20061102,4.6
20061103,4.6
20061106,4.6
20061107,4.61
20061108,4.61
20061109,4.61
20061110,4.61
20061113,4.61
20061114,4.61
20061115,4.61
20061116,4.61
20061117,4.61
20061120,4.61
20061121,4.61
20061122,4.62
20061123,4.62
20061124,4.62
20061127,4.62
20061128,4.63
20061129,4.64
20061130,4.65
20061201,4.66
20061204,4.68
20061205,4.69
20061206,4.7
20061207,4.7
20061208,4.7
20061211,4.71
20061212,4.71
20061213,4.71
20061214,4.72
20061215,4.72
20061218,4.73
20061219,4.74
20061220,4.74
20061221,4.77
20061222,4.78
20061226,4.8
20061227,4.82
20061228,4.83
20061229,4.84
20070102,4.85
20070103,4.85
20070104,4.86
20070105,4.86
20070108,4.86
20070109,4.87
20070110,4.87
20070111,4.88
20070112,4.88
20070115,4.9
20070116,4.92
20070117,4.93
20070118,4.93
20070119,4.93
20070122,4.93
20070123,4.93
20070124,4.94
20070125,4.95
20070126,4.96
20070129,4.96
20070130,4.96
20070131,4.96
20070201,4.96
20070202,4.96
20070205,4.96
20070206,4.96
20070207,4.96
20070208,4.96
20070209,4.96
20070212,4.95
20070213,4.95
20070214,4.95
20070215,4.95
20070216,4.95
20070220,4.95
20070221,4.95
20070222,4.95
20070223,4.95
20070226,4.95
20070227,4.94
20070228,4.94
20070302,4.94
20070305,4.94
20070306,4.94
20070307,4.94
20070308,4.94
20070309,4.94
20070312,4.94
20070313,4.94
20070314,4.94
20070315,4.94
20070316,4.94
20070319,4.94
20070320,4.94
20070321,4.94
20070322,4.94
20070323,4.94
20070326,4.94
20070327,4.94
20070328,4.94
20070329,4.94
20070330,4.94
20070402,4.94
20070403,4.94
20070404,4.94
20070405,4.94
20070406,4.94
20070409,4.94
20070410,4.94
20070411,4.94
20070412,4.95
20070413,4.95
20070416,4.95
20070417,4.95
20070418,4.95
20070419,4.95
20070420,4.95
20070423,4.95
20070424,4.96
20070425,4.96
20070426,4.97
20070427,4.98
20070430,4.99
20070502,4.99
20070503,4.99
20070504,4.99
20070507,4.99
20070508,4.99
20070509,5.0
20070510,5.01
20070511,5.01
20070514,5.01
20070515,5.02
20070516,5.03
20070517,5.04
20070518,5.05
20070521,5.05
20070522,5.05
20070523,5.05
20070525,5.05
20070528,5.06
20070529,5.06
20070530,5.06
20070531,5.05
20070601,5.05
20070604,5.04
20070605,5.04
20070607,5.04
20070608,5.04
20070611,5.04
20070612,5.04
20070613,5.04
20070614,5.04
20070615,5.04
20070618,5.04
20070619,5.04
20070620,5.04
20070621,5.04
20070622,5.04
20070625,5.04
20070626,5.03
20070627,5.03
20070628,5.03
20070629,5.02
20070702,5.02
20070703,5.01
20070704,5.01
20070705,5.01
20070706,5.01
20070709,5.01
20070710,5.01
20070711,5.01
20070712,5.06
20070713,5.06
20070716,5.07
20070718,5.07
20070719,5.07
20070720,5.07
20070723,5.07
20070724,5.07
20070725,5.07
20070726,5.07
20070727,5.07
20070730,5.08
20070731,5.08
20070801,5.08
20070802,5.08
20070803,5.08
20070806,5.08
20070807,5.08
20070808,5.09
20070809,5.21
20070810,5.21
20070813,5.21
20070814,5.22
20070816,5.23
20070817,5.23
20070820,5.24
20070821,5.24
20070822,5.25
20070823,5.25
20070824,5.25
20070827,5.26
20070828,5.26
20070829,5.26
20070830,5.27
20070831,5.28
20070903,5.29
20070904,5.3
20070905,5.3
20070906,5.31
20070907,5.32
20070910,5.32
20070911,5.33
20070912,5.34
20070913,5.34
20070914,5.34
20070917,5.34
20070918,5.34
20070919,5.34
20070920,5.34
20070921,5.34
