Date,Close
20000104,5.82
20000105,5.83
20000106,5.83
20000107,5.83
20000108,5.83
20000110,5.87
20000111,5.87
20000112,5.87
20000113,5.87
20000114,5.87
20000115,5.77
20000117,5.77
20000118,5.77
20000119,5.77
20000120,5.82
20000121,5.82
20000122,5.82
20000124,5.82
20000125,5.82
20000126,5.82
20000127,5.82
20000128,5.82
20000129,5.82
20000131,5.86
20000201,5.86
20000202,5.86
20000203,5.86
20000207,5.86
20000208,5.86
20000209,5.86
20000210,6.25
20000211,6.25
20000212,6.25
20000214,6.25
20000215,6.28
20000216,6.28
20000217,6.28
20000218,6.28
20000219,6.28
20000221,6.28
20000222,6.28
20000223,6.28
20000224,6.28
20000225,6.31
20000226,6.31
20000228,6.31
20000229,6.3
20000302,6.3
20000303,6.3
20000304,6.45
20000306,6.45
20000307,6.45
20000308,6.45
20000309,6.45
20000310,6.48
20000311,6.48
20000313,6.48
20000314,6.48
20000315,6.22
20000316,6.22
20000317,6.22
20000318,6.22
20000320,6.04
20000321,6.04
20000322,6.04
20000323,6.04
20000324,6.04
20000325,6.01
20000327,6.01
20000328,6.01
20000329,6.01
20000330,6.01
20000331,6.14
20000401,6.14
20000403,6.14
20000404,6.2
20000406,6.2
20000407,6.2
20000408,6.2
20000410,6.37
20000411,6.37
20000412,6.37
20000414,6.37
20000415,6.38
20000417,6.38
20000418,6.38
20000419,6.38
20000420,6.27
20000421,6.27
20000422,6.27
20000424,6.27
20000425,6.32
20000426,6.32
20000427,6.32
20000428,6.32
20000429,6.43
20000502,6.43
20000503,6.43
20000504,6.42
20000506,6.42
20000508,6.42
20000509,6.42
20000510,6.42
20000512,6.42
20000513,6.42
20000515,6.42
20000516,6.42
20000517,6.42
20000518,6.42
20000519,6.42
20000520,6.42
20000522,6.42
20000523,6.42
20000524,6.42
20000525,6.32
20000526,6.32
20000527,6.32
20000529,6.32
20000530,6.32
20000531,6.36
20000601,6.36
20000602,6.36
20000603,6.36
20000605,6.43
20000607,6.43
20000608,6.43
20000609,6.43
20000610,6.43
20000612,6.43
20000613,6.43
20000614,6.43
20000615,6.47
20000616,6.47
20000617,6.47
20000619,6.47
20000620,6.48
20000621,6.48
20000622,6.48
20000623,6.48
20000624,6.44
20000626,6.44
20000627,6.44
20000628,6.44
20000629,6.44
20000630,6.44
20000701,6.44
20000703,6.44
20000704,6.44
20000705,6.38
20000706,6.38
20000707,6.38
20000708,6.38
20000710,6.45
20000711,6.45
20000712,6.45
20000713,6.45
20000714,6.45
20000715,6.5
20000718,6.5
20000719,6.5
20000720,6.52
20000721,6.52
20000722,6.52
20000724,6.52
20000725,6.43
20000726,6.43
20000727,6.43
20000728,6.43
20000729,6.43
20000731,6.36
20000801,6.36
20000802,6.36
20000803,6.36
20000804,6.36
20000805,6.36
20000807,6.36
20000808,6.36
20000809,6.36
20000810,6.33
20000811,6.33
20000812,6.33
20000814,6.26
20000816,6.26
20000817,6.26
20000818,6.26
20000819,6.28
20000821,6.28
20000822,6.28
20000823,6.28
20000824,6.28
20000825,6.32
20000826,6.32
20000828,6.32
20000829,6.32
20000830,6.32
20000831,6.28
20000901,6.28
20000902,6.28
20000904,6.28
20000905,6.28
20000906,6.28
20000907,6.28
20000908,6.28
20000909,6.28
20000914,6.28
20000915,6.28
20000916,6.28
20000918,6.28
20000919,6.28
20000920,6.29
20000921,6.29
20000922,6.29
20000923,6.29
20000925,6.31
20000926,6.31
20000927,6.31
20000928,6.31
20000929,6.31
20000930,6.31
20001002,6.31
20001004,6.31
20001005,6.29
20001006,6.29
20001007,6.29
20001009,6.29
20001010,6.33
20001011,6.33
20001012,6.33
20001013,6.33
20001014,6.29
20001016,6.29
20001017,6.29
20001018,6.29
20001019,6.29
20001020,6.29
20001021,6.29
20001023,6.29
20001024,6.29
20001025,6.29
20001026,6.29
20001027,6.29
20001028,6.29
20001030,6.29
20001031,6.27
20001101,6.27
20001102,6.27
20001103,6.27
20001104,6.28
20001106,6.28
20001107,6.28
20001108,6.28
20001109,6.28
20001110,6.28
20001111,6.28
20001113,6.28
20001114,6.28
20001115,6.28
20001116,6.28
20001117,6.28
20001118,6.28
20001120,6.25
20001121,6.25
20001122,6.25
20001123,6.25
20001124,6.25
20001125,6.27
20001127,6.27
20001128,6.27
20001129,6.27
20001130,6.26
20001201,6.26
20001202,6.26
20001204,6.26
20001205,6.26
20001206,6.26
20001207,6.26
20001208,6.26
20001209,6.26
20001211,6.26
20001212,6.26
20001213,6.26
20001214,6.26
20001215,6.16
20001216,6.16
20001218,6.16
20001219,6.16
20001220,6.18
20001221,6.18
20001222,6.18
20001223,6.18
20001226,6.18
20001227,6.18
20001228,6.18
20001229,6.18
20001230,6.18
20010102,6.18
20010103,6.18
