Date,Close
20000104,10.06
20000105,10.12
20000106,10.16
20000107,10.16
20000110,10.2
20000111,10.22
20000112,10.26
20000113,10.31
20000114,10.28
20000117,10.25
20000118,10.26
20000119,10.22
20000120,10.05
20000121,9.93
20000124,9.76
20000125,9.77
20000126,9.77
20000127,9.69
20000128,9.58
20000131,9.58
20000201,9.63
20000202,9.63
20000203,9.56
20000207,9.5
20000208,9.56
20000209,9.6
20000210,9.6
20000211,9.61
20000214,9.49
20000215,9.47
20000216,9.46
20000217,9.5
20000218,9.5
20000221,9.54
20000222,9.53
20000223,9.58
20000224,9.57
20000225,9.53
20000228,9.49
20000229,9.47
20000302,9.49
20000303,9.51
20000306,9.52
20000307,9.53
20000308,9.55
20000309,9.55
20000310,9.53
20000313,9.53
20000314,9.55
20000315,9.57
20000316,9.57
20000317,9.56
20000320,9.56
20000321,9.56
20000322,9.56
20000323,9.56
20000324,9.56
20000327,9.56
20000328,9.56
20000329,9.54
20000330,9.51
20000331,9.39
20000403,9.35
20000404,9.33
20000406,9.31
20000407,9.22
20000410,9.22
20000411,9.26
20000412,9.3
20000414,9.34
20000417,9.39
20000418,9.3
20000419,9.27
20000420,9.32
20000421,9.32
20000424,9.29
20000425,9.3
20000426,9.32
20000427,9.31
20000428,9.28
20000502,9.25
20000503,9.23
20000504,9.21
20000508,9.21
20000509,9.22
20000510,9.23
20000512,9.25
20000515,9.29
20000516,9.29
20000517,9.29
20000518,9.3
20000519,9.35
20000522,9.35
20000523,9.4
20000524,9.39
20000525,9.36
20000526,9.37
20000529,9.35
20000530,9.22
20000531,9.19
20000601,9.12
20000602,9.03
20000605,9.01
20000607,9.0
20000608,9.0
20000609,9.03
20000612,9.03
20000613,9.05
20000614,9.05
20000615,9.05
20000616,9.05
20000619,9.04
20000620,9.03
20000621,8.99
20000622,8.89
20000623,8.81
20000626,8.8
20000627,8.8
20000628,8.79
20000629,8.66
20000630,8.56
20000703,8.36
20000704,8.45
20000705,8.38
20000706,8.31
20000707,8.17
20000710,8.21
20000711,8.24
20000712,8.31
20000713,8.36
20000714,8.33
20000718,8.18
20000719,8.12
20000720,8.18
20000721,8.2
20000724,8.26
20000725,8.35
20000726,8.28
20000727,8.27
20000728,8.27
20000731,8.28
20000801,8.28
20000802,8.24
20000803,8.16
20000804,8.2
20000807,8.2
20000808,8.13
20000809,8.08
20000810,8.04
20000811,8.08
20000814,8.09
20000816,8.11
20000817,8.16
20000818,8.23
20000821,8.23
20000822,8.19
20000823,8.18
20000824,8.2
20000825,8.23
20000828,8.22
20000829,8.2
20000830,8.14
20000831,8.17
20000901,8.16
20000904,8.09
20000905,8.09
20000906,8.09
20000907,8.1
20000908,8.16
20000914,8.21
20000915,8.25
20000918,8.45
20000919,8.42
20000920,8.4
