Date,Close
20000104,595.44
20000105,585.13
20000106,588.39
20000107,585.44
20000108,593.63
20000110,593.63
20000111,585.42
20000112,587.7
20000113,595.47
20000114,596.18
20000115,587.5
20000117,587.5
20000118,582.31
20000119,585.31
20000120,580.65
20000121,582.35
20000122,576.94
20000124,576.94
20000125,571.6
20000126,572.01
20000127,572.81
20000128,568.17
20000129,551.57
20000131,551.57
20000201,557.58
20000202,554.23
20000203,557.64
20000207,560.27
20000208,557.56
20000209,556.07
20000210,555.72
20000211,550.85
20000212,548.85
20000214,548.85
20000215,545.01
20000216,549.78
20000217,554.38
20000218,557.3
20000219,555.32
20000221,555.32
20000222,554.13
20000223,556.93
20000224,552.06
20000225,554.8
20000226,555.38
20000228,555.38
20000229,550.34
20000302,551.42
20000303,547.15
20000304,547.73
20000306,547.73
20000307,540.95
20000308,541.21
20000309,546.66
20000310,553.26
20000311,553.36
20000313,553.36
20000314,553.73
20000315,545.88
20000316,547.32
20000317,546.23
20000318,542.19
20000320,542.19
20000321,545.19
20000322,548.0
20000323,543.09
20000324,543.71
20000325,542.76
20000327,542.76
20000328,555.71
20000329,559.77
20000330,555.31
20000331,555.09
20000401,549.38
20000403,549.38
20000404,556.99
20000406,558.55
20000407,558.72
20000408,553.19
20000410,553.19
20000411,551.41
20000412,553.2
20000414,552.09
20000415,552.45
20000417,552.45
20000418,551.66
20000419,549.2
20000420,552.28
20000421,547.91
20000422,547.4
20000424,547.4
20000425,548.38
20000426,548.09
20000427,539.34
20000428,541.26
20000429,538.77
20000502,540.11
20000503,538.55
20000504,544.54
20000506,546.22
20000508,546.22
20000509,535.87
20000510,533.33
20000512,530.35
20000513,533.03
20000515,533.03
20000516,526.8
20000517,525.97
20000518,515.63
20000519,507.8
20000520,512.71
20000522,512.71
20000523,516.19
20000524,520.35
20000525,515.44
20000526,512.22
20000527,521.79
20000529,521.79
20000530,523.31
20000531,521.15
20000601,517.82
20000602,517.45
20000603,523.55
20000605,523.55
20000607,528.35
20000608,527.95
20000609,523.09
20000610,522.94
20000612,522.94
20000613,524.69
20000614,526.99
20000615,528.88
20000616,524.92
20000617,533.07
20000619,533.07
20000620,528.67
20000621,532.18
20000622,531.63
20000623,526.45
20000624,525.98
20000626,525.98
20000627,527.41
20000628,528.26
20000629,521.92
20000630,522.01
20000701,522.84
20000703,522.84
20000704,520.59
20000705,517.9
20000706,514.16
20000707,515.2
20000708,515.1
20000710,515.1
20000711,516.56
20000712,513.67
20000713,513.03
20000714,511.6
20000715,512.54
20000718,510.87
20000719,508.48
20000720,506.72
20000721,513.96
20000722,513.72
20000724,513.72
20000725,513.56
20000726,513.02
20000727,516.22
20000728,510.16
20000729,510.94
20000731,510.94
20000801,507.11
20000802,506.03
20000803,506.36
20000804,509.18
20000805,508.74
20000807,508.74
20000808,507.48
20000809,505.9
20000810,503.34
20000811,502.96
20000812,501.83
20000814,501.83
20000816,500.09
20000817,505.6
20000818,504.41
20000819,502.12
20000821,502.12
20000822,501.51
20000823,492.24
20000824,480.45
20000825,483.84
20000826,486.18
20000828,486.18
20000829,482.88
20000830,477.32
20000831,477.39
20000901,474.21
20000902,476.53
20000904,476.53
20000905,473.33
20000906,470.85
20000907,469.93
20000908,462.95
20000909,464.35
20000914,467.46
20000915,467.5
20000916,465.55
20000918,465.55
20000919,463.49
20000920,467.38
20000921,455.52
20000922,460.01
20000923,465.82
20000925,465.82
20000926,464.33
20000927,464.55
20000928,464.62
20000929,459.54
20000930,454.42
20001002,454.42
20001004,451.67
20001005,454.38
20001006,449.2
20001007,448.0
20001009,448.0
20001010,452.28
20001011,451.5
20001012,454.09
20001013,445.61
20001014,449.84
20001016,449.84
20001017,445.46
20001018,445.69
20001019,448.32
20001020,450.59
20001021,451.61
20001023,451.61
20001024,453.84
20001025,457.02
20001026,453.97
20001027,457.65
20001028,457.39
20001030,457.39
20001031,457.46
20001101,451.51
20001102,450.74
20001103,452.01
20001104,451.74
20001106,451.74
20001107,449.99
20001108,452.91
20001109,452.25
20001110,453.48
20001111,447.29
20001113,447.29
20001114,449.64
20001115,450.18
20001116,452.01
20001117,455.97
20001118,457.02
20001120,457.02
20001121,453.47
20001122,458.02
20001123,469.23
20001124,475.38
20001125,477.9
20001127,477.9
20001128,482.02
20001129,479.98
20001130,482.0
20001201,497.63
20001202,503.43
20001204,503.43
20001205,514.47
20001206,511.19
20001207,511.13
20001208,513.5
20001209,507.11
20001211,507.11
20001212,501.53
20001213,502.16
20001214,505.07
20001215,512.88
20001216,511.78
20001218,511.78
20001219,514.01
20001220,514.06
20001221,532.59
20001222,536.48
20001223,543.66
20001226,543.66
20001227,552.66
20001228,562.31
20001229,550.69
20001230,558.68
20010102,558.68
20010103,565.88
20010104,563.97
20010105,557.13
20010106,574.25
20010108,574.25
20010109,571.03
20010110,563.73
20010111,560.59
20010112,576.19
20010113,572.25
20010115,572.25
20010116,567.21
20010117,571.11
20010118,568.16
20010119,578.22
20010120,570.88
20010122,570.88
20010126,555.19
20010127,556.92
20010129,556.92
20010130,556.26
20010131,557.52
20010201,560.08
20010202,563.78
20010203,557.85
20010205,557.85
20010206,556.49
20010207,555.78
20010208,558.99
20010209,550.22
20010210,550.24
20010212,550.24
20010213,555.11
20010214,544.96
20010215,536.59
20010216,531.24
20010217,533.42
20010219,533.42
20010220,536.64
20010221,533.06
20010222,531.41
20010223,537.1
20010224,542.58
20010226,542.58
20010227,536.87
20010228,537.58
20010302,542.35
20010303,549.53
20010305,549.53
20010306,552.22
20010307,548.24
20010308,537.53
20010309,539.26
20010310,532.63
20010312,532.63
20010313,537.05
20010314,534.04
20010315,527.17
20010316,528.5
20010317,536.21
20010319,536.21
20010320,542.54
20010321,547.16
20010322,539.99
20010323,545.56
20010324,545.93
20010326,545.93
20010327,543.05
20010328,540.19
20010329,535.07
20010330,537.36
20010331,534.98
20010402,534.98
20010403,534.71
20010404,544.95
20010406,546.48
20010407,547.95
20010409,547.95
20010410,536.71
20010411,539.21
20010412,534.89
20010413,540.84
20010414,539.04
20010416,539.04
20010417,547.33
20010418,533.72
20010419,530.01
20010420,532.36
20010421,539.59
20010423,539.59
20010424,540.98
20010425,538.53
20010426,538.98
20010427,541.14
20010428,547.03
20010430,547.03
20010502,552.42
20010503,551.61
20010504,544.87
20010507,546.14
20010508,547.9
20010509,543.84
20010510,555.53
20010511,555.07
20010512,549.77
20010514,549.77
20010515,544.19
20010516,545.27
20010517,553.27
20010518,554.28
20010519,556.9
20010521,556.9
20010522,555.49
20010523,549.19
20010524,540.69
20010525,542.61
20010526,546.65
20010528,546.65
20010529,548.11
20010530,544.62
20010531,538.3
20010601,526.81
20010602,524.87
20010604,524.87
20010605,527.94
20010607,530.5
20010608,535.66
20010609,540.1
20010611,540.1
20010612,538.21
20010613,540.7
20010614,546.24
20010615,539.48
20010616,537.6
20010618,537.6
20010619,538.83
20010620,541.09
20010621,537.31
20010622,537.1
20010623,538.44
20010625,538.44
20010626,538.16
20010627,543.39
20010628,541.04
20010629,527.5
20010630,522.56
20010702,522.56
20010703,528.77
20010704,528.94
20010705,526.17
20010706,522.47
20010707,524.61
20010709,524.61
20010710,528.04
20010711,527.58
20010712,529.43
20010713,530.66
20010714,530.34
20010716,530.34
20010718,533.89
20010719,542.32
20010720,539.79
20010721,533.6
20010723,533.6
20010724,535.94
20010725,540.52
20010726,539.77
20010727,536.7
20010728,536.25
20010730,536.25
20010731,537.02
20010801,538.39
20010802,541.08
20010803,541.89
20010804,536.76
20010806,536.76
20010807,540.56
20010808,539.86
20010809,544.56
20010810,548.27
20010811,545.21
20010813,545.21
20010814,549.83
20010816,559.06
20010817,552.76
20010818,563.73
20010820,563.73
20010821,561.92
20010822,565.43
20010823,564.45
20010824,565.67
20010825,565.55
20010827,565.55
20010828,560.5
20010829,563.77
20010830,563.42
20010831,567.63
20010901,563.68
20010903,563.68
20010904,559.47
20010905,552.21
20010906,553.98
20010907,559.22
20010908,559.66
20010910,559.66
20010911,555.24
20010912,555.45
20010913,548.33
20010914,546.71
20010915,549.61
20010917,549.61
20010918,534.63
20010919,535.67
20010920,533.37
20010921,533.96
20010922,522.06
20010924,522.06
20010925,525.82
20010926,532.59
20010927,528.36
20010928,522.43
20010929,532.08
20011004,532.74
20011005,537.98
20011006,544.2
20011008,544.2
20011009,546.69
20011010,540.3
20011011,539.76
20011012,541.25
20011013,539.91
20011015,539.91
20011016,544.16
20011017,543.16
20011018,544.94
20011019,540.84
20011020,542.34
20011022,542.34
20011023,545.5
20011024,545.39
20011025,544.41
20011026,534.36
20011027,534.66
20011029,534.66
20011030,536.17
20011031,535.35
20011101,533.39
20011102,539.92
20011103,538.54
20011105,538.54
20011106,538.9
20011107,543.95
20011108,543.43
