Date,Close
20000104,60.0
20000105,59.86
20000106,60.22
20000107,60.7
20000108,60.89
20000110,60.96
20000111,60.11
20000112,60.69
20000113,61.05
20000114,60.33
20000115,58.98
20000117,58.92
20000118,58.68
20000119,58.94
20000120,59.04
20000121,59.44
20000122,58.73
20000124,58.43
20000125,58.55
20000126,58.23
20000127,58.22
20000128,57.48
20000129,56.5
20000131,56.66
20000201,56.47
20000202,56.45
20000203,57.08
20000207,57.28
20000208,57.18
20000209,57.55
20000210,57.73
20000211,57.08
20000212,56.93
20000214,56.94
20000215,56.58
20000216,57.14
20000217,57.32
20000218,57.5
20000219,57.53
20000221,57.51
20000222,57.77
20000223,58.86
20000224,58.73
20000225,58.38
20000226,57.4
20000228,57.39
20000229,56.61
20000302,56.73
20000303,55.88
20000304,55.54
20000306,55.39
20000307,55.42
20000308,55.34
20000309,55.75
20000310,55.94
20000311,55.7
20000313,55.66
20000314,55.8
20000315,56.02
20000316,55.73
20000317,56.06
20000318,56.13
20000320,56.08
20000321,56.2
20000322,55.33
20000323,55.33
20000324,55.81
20000325,55.95
20000327,55.89
20000328,55.41
20000329,54.81
20000330,54.73
20000331,55.03
20000401,54.61
20000403,54.68
20000404,54.83
20000406,55.24
20000407,55.04
20000408,54.68
20000410,54.68
20000411,55.05
20000412,54.96
20000414,54.59
20000415,55.1
20000417,55.32
20000418,54.58
20000419,54.23
20000420,53.83
20000421,53.78
20000422,53.74
20000424,53.68
20000425,53.75
20000426,52.76
20000427,52.86
20000428,52.27
20000429,52.26
20000502,52.52
20000503,52.19
20000504,51.27
20000506,51.53
20000508,51.58
20000509,51.52
20000510,51.99
20000512,51.64
20000513,52.76
20000515,52.72
20000516,52.25
20000517,51.82
20000518,51.53
20000519,51.67
20000520,52.1
20000522,52.12
20000523,52.5
20000524,53.02
20000525,53.06
20000526,53.22
20000527,54.63
20000529,54.68
20000530,54.57
20000531,54.42
20000601,54.66
20000602,54.44
20000603,54.93
20000605,54.97
20000607,55.2
20000608,55.25
20000609,54.95
20000610,54.92
20000612,54.86
20000613,54.81
20000614,55.2
