Date,Close
20000104,137.02
20000105,135.97
20000106,136.49
20000107,137.58
20000108,138.4
20000110,138.4
20000111,137.12
20000112,137.36
20000113,138.53
20000114,137.5
20000115,136.13
20000117,136.13
20000118,135.53
20000119,135.81
20000120,136.35
20000121,136.75
20000122,136.19
20000124,136.19
20000125,136.03
20000126,136.0
20000127,136.12
20000128,136.03
20000129,135.55
20000131,135.55
20000201,135.96
20000202,135.91
20000203,136.64
20000207,136.37
20000208,136.37
20000209,136.51
20000210,135.95
20000211,135.42
20000212,134.9
20000214,134.9
20000215,135.26
20000216,136.2
20000217,135.94
20000218,136.25
20000219,136.54
20000221,136.54
20000222,136.64
20000223,137.05
20000224,136.95
20000225,137.61
20000226,137.83
20000228,137.83
20000229,136.71
20000302,136.79
20000303,135.61
20000304,135.39
20000306,135.39
20000307,135.3
20000308,134.98
20000309,135.3
20000310,135.32
20000311,135.24
20000313,135.24
20000314,135.39
20000315,135.31
20000316,135.06
20000317,135.01
20000318,135.02
20000320,135.02
20000321,135.05
20000322,135.03
20000323,134.64
20000324,134.32
20000325,133.92
20000327,133.92
20000328,134.1
20000329,134.21
20000330,134.24
20000331,133.87
20000401,133.64
20000403,133.64
20000404,134.23
20000406,134.45
20000407,134.44
20000408,134.02
20000410,134.02
20000411,133.8
20000412,134.0
20000414,134.0
20000415,134.06
20000417,134.06
20000418,134.65
20000419,134.13
20000420,133.96
20000421,134.04
20000422,133.97
20000424,133.97
20000425,133.89
20000426,133.92
20000427,133.88
20000428,134.11
20000429,134.1
20000502,134.1
20000503,134.1
20000504,134.01
20000506,134.18
20000508,134.18
20000509,134.04
20000510,134.03
20000512,134.01
20000513,134.32
20000515,134.32
20000516,134.59
20000517,134.76
20000518,134.71
20000519,134.94
20000520,135.68
20000522,135.68
20000523,136.0
20000524,136.86
20000525,137.39
20000526,136.47
20000527,137.15
20000529,137.15
20000530,137.55
20000531,136.98
20000601,136.52
20000602,136.75
20000603,136.01
20000605,136.01
20000607,135.25
20000608,134.63
20000609,134.64
20000610,134.78
20000612,134.78
20000613,134.52
20000614,134.65
20000615,134.74
20000616,134.67
20000617,134.9
20000619,134.9
20000620,135.2
20000621,135.29
20000622,135.2
20000623,135.17
20000624,135.28
20000626,135.28
20000627,135.15
20000628,135.05
20000629,134.94
20000630,134.67
20000701,134.74
20000703,134.74
20000704,134.47
20000705,134.63
20000706,134.85
20000707,135.15
20000708,134.91
20000710,134.91
20000711,135.12
20000712,134.83
20000713,134.72
20000714,134.56
20000715,134.35
20000718,134.36
20000719,134.49
20000720,134.46
20000721,134.32
20000722,134.34
20000724,134.34
20000725,134.47
20000726,134.65
20000727,134.76
20000728,134.61
20000729,134.82
20000731,134.82
20000801,134.93
20000802,134.83
20000803,134.76
20000804,134.64
20000805,134.7
20000807,134.7
20000808,134.81
20000809,134.89
20000810,134.63
20000811,134.55
20000812,134.64
20000814,134.64
20000816,134.67
20000817,134.67
20000818,134.62
20000819,134.63
20000821,134.63
20000822,134.62
20000823,134.58
20000824,134.62
20000825,134.57
20000826,134.57
20000828,134.57
20000829,134.42
20000830,134.2
20000831,133.93
20000901,134.01
20000902,133.69
20000904,133.69
20000905,133.48
20000906,133.46
20000907,133.6
20000908,133.95
20000909,133.93
20000914,133.97
20000915,134.52
20000916,135.06
20000918,135.06
20000919,136.59
20000920,136.23
20000921,135.43
20000922,136.39
20000923,136.82
20000925,136.82
20000926,135.84
20000927,135.49
20000928,134.62
20000929,134.63
20000930,134.67
20001002,134.67
20001004,134.82
20001005,135.46
20001006,135.05
20001007,134.86
20001009,134.86
20001010,134.87
20001011,135.04
20001012,135.69
20001013,135.57
20001014,136.34
20001016,136.34
20001017,136.01
20001018,136.52
20001019,137.54
20001020,137.75
20001021,136.34
20001023,136.34
20001024,136.93
20001025,137.14
20001026,137.29
20001027,137.67
20001028,136.94
20001030,136.94
20001031,137.32
20001101,137.8
20001102,137.18
20001103,137.09
20001104,136.84
20001106,136.84
20001107,136.75
20001108,137.06
20001109,137.4
20001110,137.06
20001111,136.89
20001113,136.89
20001114,137.48
20001115,137.29
20001116,137.09
20001117,137.46
20001118,137.78
20001120,137.78
20001121,138.6
20001122,140.83
20001123,140.98
20001124,143.07
20001125,144.38
20001127,144.38
20001128,143.37
20001129,143.16
20001130,144.41
20001201,146.43
20001202,146.29
20001204,146.29
20001205,146.65
20001206,146.37
20001207,144.23
20001208,145.55
20001209,143.74
20001211,143.74
20001212,143.22
20001213,143.41
20001214,144.58
20001215,145.07
20001216,145.58
20001218,145.58
20001219,145.69
20001220,145.7
20001221,146.76
20001222,147.97
20001223,148.85
20001226,148.85
20001227,150.91
20001228,153.06
20001229,151.24
20001230,152.19
20010102,152.19
20010103,153.15
20010104,155.29
20010105,150.92
20010106,153.16
20010108,153.16
20010109,152.77
20010110,151.97
20010111,152.42
20010112,154.24
20010113,154.79
20010115,154.79
20010116,155.37
20010117,155.18
20010118,154.32
20010119,155.44
20010120,154.26
20010122,154.26
20010126,153.52
20010127,154.05
20010129,154.05
20010130,154.56
20010131,152.86
20010201,152.37
20010202,152.19
20010203,151.24
20010205,151.24
20010206,152.06
20010207,151.87
20010208,152.65
20010209,153.31
20010210,152.4
20010212,152.4
20010213,152.85
20010214,151.8
20010215,151.29
20010216,150.64
20010217,150.1
20010219,150.1
20010220,150.79
20010221,150.22
20010222,149.29
20010223,150.33
20010224,150.6
20010226,150.6
20010227,150.74
20010228,150.48
20010302,150.98
20010303,152.38
20010305,152.38
20010306,153.94
20010307,152.98
20010308,153.4
20010309,154.01
20010310,153.08
20010312,153.08
20010313,154.46
20010314,154.54
20010315,154.05
20010316,155.38
20010317,156.04
20010319,156.04
20010320,156.86
20010321,156.44
20010322,157.41
20010323,158.73
20010324,158.83
20010326,158.83
20010327,158.57
20010328,157.96
20010329,157.45
20010330,158.74
20010331,160.43
20010402,160.43
20010403,162.16
20010404,162.54
20010406,163.29
20010407,162.72
20010409,162.72
20010410,161.97
20010411,161.59
20010412,159.78
20010413,160.09
20010414,159.82
20010416,159.82
20010417,160.89
20010418,159.98
20010419,158.71
20010420,156.89
20010421,158.16
20010423,158.16
20010424,158.81
20010425,158.31
20010426,158.35
20010427,158.25
20010428,160.04
20010430,160.04
20010502,159.6
20010503,157.6
20010504,156.49
20010507,156.22
20010508,157.32
20010509,156.8
20010510,157.49
20010511,157.81
20010512,157.27
20010514,157.27
20010515,156.75
20010516,157.55
20010517,157.93
20010518,157.37
20010519,156.97
20010521,156.97
20010522,157.4
20010523,156.43
20010524,155.44
20010525,154.74
20010526,155.67
20010528,155.67
20010529,156.49
20010530,156.35
20010531,156.19
20010601,155.37
