Date,Close
20000104,723.83
20000105,723.2
20000106,726.89
20000107,733.53
20000108,732.44
20000110,733.38
20000111,723.72
20000112,729.83
20000113,733.7
20000114,724.42
20000115,707.53
20000117,706.54
20000118,703.51
20000119,707.61
20000120,708.44
20000121,714.37
20000122,706.43
20000124,701.77
20000125,703.66
20000126,698.88
20000127,699.2
20000128,690.01
20000129,679.77
20000131,682.42
20000201,679.79
20000202,679.43
20000203,685.75
20000207,690.73
20000208,689.26
20000209,693.1
20000210,694.97
20000211,688.0
20000212,686.63
20000214,686.92
20000215,681.7
20000216,689.14
20000217,691.94
20000218,694.03
20000219,694.87
20000221,694.55
20000222,697.5
20000223,708.82
20000224,705.7
20000225,702.54
20000226,690.68
20000228,691.18
20000229,682.51
20000302,684.75
20000303,673.49
20000304,669.47
20000306,667.64
20000307,667.44
20000308,666.99
20000309,671.72
20000310,674.07
20000311,669.94
20000313,669.98
20000314,670.74
20000315,673.7
20000316,669.54
20000317,673.54
20000318,673.98
20000320,675.08
20000321,674.57
20000322,666.35
20000323,665.95
20000324,675.66
20000325,682.36
20000327,681.92
20000328,675.35
20000329,667.27
20000330,664.91
20000331,669.28
20000401,664.7
20000403,665.34
20000404,671.56
20000406,678.93
20000407,678.72
20000408,674.82
20000410,674.88
20000411,677.84
20000412,675.1
20000414,672.16
20000415,679.46
20000417,682.6
20000418,673.19
20000419,666.25
20000420,663.87
20000421,662.11
20000422,662.03
20000424,661.75
20000425,662.48
20000426,649.96
20000427,651.37
20000428,644.16
20000429,646.65
20000502,649.96
20000503,648.35
20000504,643.25
20000506,642.2
20000508,641.92
20000509,643.62
20000510,647.19
20000512,642.72
20000513,656.96
20000515,655.99
20000516,650.65
20000517,646.74
20000518,642.73
20000519,643.45
20000520,650.07
20000522,650.0
20000523,653.83
20000524,657.5
20000525,658.67
20000526,659.81
20000527,675.31
20000529,676.08
20000530,674.23
20000531,672.88
20000601,672.02
20000602,670.95
20000603,675.87
20000605,676.16
20000607,680.34
20000608,681.72
20000609,679.32
20000610,679.0
20000612,679.52
20000613,679.52
20000614,683.68
20000615,682.91
20000616,680.51
20000617,690.31
20000619,690.48
20000620,686.97
20000621,686.78
20000622,682.25
20000623,677.44
20000624,675.98
20000626,675.58
20000627,678.16
20000628,683.71
20000629,679.61
20000630,681.71
20000701,682.49
20000703,682.2
20000704,680.32
20000705,682.46
20000706,687.57
20000707,687.75
20000708,686.33
20000710,686.98
20000711,688.85
20000712,685.69
20000713,674.47
20000714,673.87
20000715,673.57
20000718,672.75
20000719,664.38
20000720,664.4
20000721,668.27
20000722,670.34
20000724,669.6
20000725,668.63
20000726,674.37
20000727,677.47
20000728,670.5
20000729,666.11
20000731,666.07
20000801,669.32
20000802,661.65
20000803,661.9
20000804,654.03
20000805,654.13
20000807,653.56
20000808,654.47
20000809,652.78
20000810,650.5
20000811,653.43
20000812,647.5
20000814,647.8
20000816,651.68
20000817,653.08
20000818,652.96
20000819,647.82
20000821,647.52
20000822,644.28
20000823,640.95
20000824,648.48
20000825,649.72
20000826,651.77
20000828,652.34
20000829,649.36
20000830,641.16
20000831,641.93
20000901,638.3
20000902,641.81
20000904,641.62
20000905,638.84
20000906,633.36
20000907,622.49
20000908,624.72
20000909,622.66
20000914,626.34
20000915,628.81
20000916,625.4
20000918,625.31
20000919,634.1
20000920,635.06
20000921,630.93
20000922,640.62
20000923,653.98
20000925,655.5
20000926,648.69
20000927,650.15
20000928,646.67
20000929,643.33
20000930,646.64
20001002,646.56
20001004,644.57
20001005,646.58
20001006,638.26
20001007,637.82
20001009,637.98
20001010,636.78
20001011,641.64
20001012,643.17
20001013,643.71
20001014,637.22
20001016,638.4
20001017,634.56
20001018,639.18
20001019,637.69
20001020,639.5
20001021,632.98
20001023,632.02
20001024,631.0
20001025,631.32
20001026,625.17
20001027,626.55
20001028,626.46
20001030,627.57
20001031,627.66
20001101,634.2
20001102,639.9
20001103,637.83
20001104,645.47
20001106,644.93
20001107,642.14
20001108,641.88
20001109,640.48
20001110,647.16
20001111,639.09
20001113,640.48
20001114,641.83
20001115,640.66
20001116,638.01
20001117,637.24
20001118,633.2
20001120,633.47
20001121,639.91
20001122,646.54
20001123,648.86
20001124,653.53
20001125,661.61
20001127,662.34
20001128,668.28
20001129,672.49
20001130,678.53
20001201,700.11
20001202,702.42
20001204,702.77
20001205,711.86
20001206,706.29
20001207,702.28
20001208,707.4
20001209,699.0
20001211,695.14
20001212,692.81
20001213,693.06
20001214,698.31
20001215,711.1
20001216,716.14
20001218,716.35
20001219,718.2
20001220,717.22
20001221,726.71
20001222,737.37
20001223,749.22
20001226,749.38
20001227,765.85
20001228,774.86
20001229,765.7
20001230,781.94
20010102,782.18
20010103,792.33
20010104,788.35
20010105,778.38
20010106,793.12
20010108,793.37
20010109,785.32
20010110,779.71
20010111,774.42
20010112,791.2
20010113,791.89
20010115,791.35
20010116,786.0
20010117,786.87
20010118,777.03
20010119,793.79
20010120,779.19
20010122,779.31
20010126,769.64
20010127,771.74
20010129,771.74
20010130,772.78
20010131,768.6
20010201,771.77
20010202,771.36
20010203,761.03
20010205,760.92
20010206,767.58
20010207,759.75
20010208,763.61
20010209,759.81
20010210,759.13
20010212,759.06
20010213,765.63
20010214,752.65
20010215,749.6
20010216,737.31
20010217,740.63
20010219,739.3
20010220,747.89
20010221,737.12
20010222,733.46
20010223,735.08
20010224,744.68
20010226,744.88
20010227,738.82
20010228,743.44
20010302,753.14
20010303,766.44
20010305,767.23
20010306,769.46
20010307,767.87
20010308,766.22
20010309,772.31
20010310,766.78
20010312,766.55
20010313,772.02
20010314,760.09
20010315,755.63
20010316,751.68
20010317,755.32
20010319,755.3
20010320,761.39
20010321,768.17
20010322,761.33
20010323,761.76
20010324,763.47
20010326,764.01
20010327,766.58
20010328,761.46
20010329,755.05
20010330,760.26
20010331,763.0
20010402,761.25
20010403,774.69
20010404,789.76
20010406,792.69
20010407,795.75
20010409,795.53
20010410,785.68
20010411,779.43
20010412,772.53
20010413,776.96
20010414,771.9
20010416,772.71
20010417,777.36
20010418,765.92
20010419,759.06
20010420,761.96
20010421,772.62
20010423,772.62
20010424,771.08
20010425,764.87
20010426,768.27
20010427,768.98
20010428,766.61
20010430,767.54
20010502,765.37
20010503,756.96
20010504,748.06
20010507,747.67
20010508,752.63
20010509,744.96
20010510,749.8
20010511,749.48
20010512,744.04
