Date,Close
20040726,4.12
20040727,4.11
20040728,4.11
20040729,4.1
20040730,4.09
20040802,4.08
20040803,4.07
20040804,4.07
20040805,4.06
20040806,4.06
20040809,4.05
20040810,4.04
20040811,4.03
20040812,4.02
20040813,3.8
20040816,3.77
20040817,3.74
20040818,3.7
20040819,3.68
20040820,3.67
20040823,3.66
20040824,3.66
20040825,3.64
20040826,3.63
20040827,3.62
20040830,3.61
20040831,3.59
20040901,3.59
20040902,3.59
20040903,3.6
20040906,3.6
20040907,3.6
20040908,3.6
20040909,3.57
20040910,3.59
20040913,3.59
20040914,3.59
20040915,3.59
20040916,3.6
20040917,3.6
20040920,3.59
20040921,3.59
20040922,3.59
20040923,3.59
20040924,3.6
20040930,3.59
20041001,3.59
20041004,3.57
20041005,3.53
20041006,3.48
20041007,3.49
20041008,3.61
20041011,3.62
20041012,3.61
20041013,3.61
20041014,3.6
20041015,3.59
20041018,3.59
20041019,3.59
20041020,3.59
20041021,3.59
20041022,3.59
20041025,3.58
20041026,3.58
20041027,3.58
20041028,3.58
20041029,3.57
20041101,3.55
20041102,3.56
20041103,3.57
20041104,3.58
20041105,3.58
20041108,3.59
20041109,3.58
20041110,3.59
20041111,3.59
20041112,3.39
20041115,3.39
20041116,3.39
20041117,3.39
20041118,3.4
20041119,3.41
20041122,3.4
20041123,3.4
20041124,3.41
20041125,3.41
20041126,3.41
20041129,3.41
20041130,3.42
20041201,3.42
20041202,3.42
20041203,3.43
20041206,3.43
20041207,3.43
20041208,3.42
20041209,3.42
20041210,3.42
20041213,3.43
20041214,3.43
20041215,3.44
20041216,3.44
20041217,3.44
20041220,3.45
20041221,3.46
20041222,3.46
20041223,3.46
20041224,3.46
20041227,3.46
20041228,3.46
20041229,3.46
20041230,3.46
20041231,3.46
20050103,3.47
20050104,3.48
20050105,3.48
20050106,3.47
20050107,3.47
20050110,3.47
20050111,3.47
20050112,3.48
20050113,3.48
20050114,3.51
20050117,3.54
20050118,3.56
20050119,3.56
20050120,3.57
20050121,3.58
20050124,3.63
20050125,3.66
20050126,3.71
20050127,3.73
20050128,3.74
20050131,3.78
20050201,3.8
20050202,3.81
20050203,3.82
20050204,3.82
20050207,3.85
20050211,3.88
20050214,3.93
20050215,3.94
20050216,3.93
20050217,3.9
20050218,3.9
20050221,3.9
20050222,3.91
20050223,3.92
20050224,3.93
20050225,3.93
20050228,3.91
20050302,3.91
20050303,3.91
20050304,3.93
20050307,3.95
20050308,3.95
20050309,3.94
20050310,3.94
20050311,3.93
20050314,3.93
20050315,3.92
20050316,3.91
20050317,3.91
20050318,3.9
20050321,3.9
20050322,3.9
20050323,3.9
20050324,3.91
20050325,3.93
20050328,3.94
20050329,3.93
20050330,3.9
20050331,3.89
20050401,3.89
20050404,3.89
20050406,3.89
20050407,3.89
20050408,3.87
20050411,3.85
20050412,3.85
20050413,3.86
20050414,3.85
20050415,3.84
20050418,3.82
20050419,3.81
20050420,3.8
20050421,3.78
20050422,3.78
20050425,3.78
20050426,3.77
20050427,3.76
20050428,3.76
20050429,3.75
20050502,3.74
20050503,3.74
20050504,3.74
20050506,3.74
20050509,3.74
20050510,3.74
20050511,3.74
20050512,3.74
20050513,3.74
20050516,3.72
20050517,3.71
20050518,3.71
20050519,3.7
20050520,3.7
20050523,3.7
20050524,3.69
20050525,3.69
20050526,3.69
20050527,3.69
20050530,3.7
20050531,3.71
20050601,3.69
20050602,3.68
20050603,3.67
20050607,3.67
20050608,3.68
20050609,3.68
20050610,3.67
20050613,3.69
20050614,3.75
20050615,3.76
20050616,3.78
20050617,3.76
20050620,3.76
20050621,3.76
20050622,3.76
20050623,3.77
20050624,3.77
20050627,3.75
20050628,3.75
20050629,3.76
20050630,3.79
20050701,3.83
20050704,3.83
20050705,3.84
20050706,3.84
20050707,3.82
20050708,3.82
20050711,3.82
20050712,3.82
20050713,3.82
20050714,3.84
20050715,3.84
20050718,3.83
20050719,3.84
20050720,3.84
20050721,3.83
20050722,3.81
20050725,3.79
20050726,3.8
20050727,3.84
20050728,3.85
20050729,3.86
20050801,3.87
20050802,3.91
20050803,3.93
20050804,3.91
20050805,3.93
20050808,3.95
20050809,3.94
20050810,3.94
20050811,3.94
20050812,3.94
20050816,3.93
20050817,3.91
20050818,3.92
20050819,3.92
20050822,3.92
20050823,3.93
20050824,3.97
20050825,3.98
20050826,3.98
20050829,3.98
20050830,3.99
20050831,3.99
20050901,3.98
20050902,3.98
20050905,3.98
20050906,3.99
20050907,4.0
20050908,4.0
20050909,4.12
20050912,4.17
20050913,4.18
20050914,4.21
20050915,4.22
20050916,4.25
20050920,4.32
20050921,4.36
20050922,4.37
20050923,4.39
20050926,4.44
20050927,4.5
20050928,4.53
20050929,4.51
20050930,4.5
20051004,4.5
20051005,4.55
20051006,4.55
20051007,4.52
20051010,4.51
20051011,4.51
20051012,4.49
20051013,4.5
20051014,4.52
20051017,4.54
20051018,4.56
20051019,4.55
20051020,4.54
20051021,4.54
20051024,4.55
20051025,4.57
20051026,4.6
20051027,4.61
20051028,4.62
20051031,4.62
20051101,4.61
20051102,4.61
20051103,4.64
20051104,4.66
20051107,4.67
20051108,4.68
20051109,4.7
20051110,4.7
20051111,4.71
20051114,4.72
20051115,4.72
20051116,4.74
20051117,4.74
20051118,4.74
20051121,4.74
20051122,4.73
20051123,4.73
20051124,4.72
20051125,4.71
20051128,4.71
20051129,4.71
20051130,4.73
20051201,4.74
20051202,4.75
20051205,4.76
20051206,4.79
20051207,4.8
20051208,4.82
20051209,4.8
20051212,4.79
20051213,4.8
20051214,4.79
20051215,4.78
20051216,4.78
20051219,4.78
20051220,4.77
20051221,4.77
20051222,4.77
20051223,4.78
20051226,4.78
20051227,4.79
20051228,4.79
20051229,4.79
20051230,4.8
20060102,4.8
20060103,4.81
20060104,4.79
20060105,4.79
20060106,4.79
20060109,4.79
20060110,4.78
20060111,4.78
20060112,4.78
20060113,4.76
20060116,4.75
20060117,4.75
20060118,4.75
20060119,4.74
20060120,4.74
20060123,4.73
20060124,4.73
20060125,4.74
20060126,4.74
20060127,4.74
20060131,4.74
20060201,4.73
20060202,4.73
20060203,4.73
20060206,4.73
20060207,4.74
20060208,4.74
20060209,4.74
20060210,4.7
20060213,4.69
20060214,4.69
20060215,4.68
20060216,4.68
20060217,4.68
20060220,4.67
20060221,4.67
20060222,4.67
20060223,4.66
20060224,4.66
20060227,4.66
20060228,4.66
20060302,4.67
20060303,4.68
20060306,4.68
20060307,4.7
20060308,4.72
20060309,4.71
20060310,4.68
20060313,4.68
20060314,4.68
20060315,4.67
20060316,4.67
20060317,4.67
20060320,4.67
20060321,4.67
20060322,4.67
20060323,4.67
20060324,4.67
20060327,4.68
20060328,4.68
20060329,4.68
20060330,4.67
20060331,4.67
20060403,4.69
20060404,4.7
20060405,4.71
20060406,4.71
20060407,4.72
20060410,4.71
20060411,4.72
20060412,4.72
20060413,4.73
20060414,4.74
20060417,4.75
20060418,4.75
20060419,4.75
20060420,4.74
20060421,4.75
20060424,4.73
20060425,4.73
20060426,4.74
20060427,4.74
20060428,4.74
20060502,4.73
20060503,4.73
20060504,4.74
20060508,4.73
20060509,4.73
20060510,4.73
20060511,4.73
20060512,4.72
20060515,4.72
20060516,4.73
20060517,4.73
20060518,4.72
20060519,4.71
20060522,4.7
20060523,4.7
20060524,4.7
20060525,4.69
20060526,4.69
20060529,4.7
20060530,4.69
20060601,4.68
20060602,4.68
20060605,4.68
20060607,4.68
20060608,4.74
20060609,4.74
20060612,4.74
20060613,4.75
20060614,4.75
20060615,4.76
20060616,4.77
20060619,4.79
20060620,4.82
20060621,4.85
20060622,4.86
20060623,4.87
20060626,4.92
20060627,4.94
20060628,4.97
20060629,4.98
20060630,4.96
20060703,4.93
20060704,4.92
20060705,4.91
20060706,4.9
20060707,4.9
20060710,4.92
20060711,4.93
20060712,4.93
20060713,4.94
20060714,4.94
20060718,4.94
20060719,4.94
20060720,4.93
20060721,4.93
20060724,4.92
20060725,4.92
20060726,4.93
20060727,4.93
20060728,4.92
20060731,4.92
20060801,4.91
20060802,4.9
20060803,4.9
20060804,4.9
20060807,4.9
20060808,4.89
20060809,4.88
20060810,4.94
20060811,4.91
20060814,4.89
20060816,4.9
20060817,4.89
20060818,4.89
20060821,4.89
20060822,4.88
20060823,4.87
20060824,4.86
20060825,4.86
20060828,4.86
20060829,4.86
20060830,4.86
20060831,4.86
20060901,4.86
20060904,4.85
20060905,4.84
20060906,4.84
20060907,4.84
20060908,4.84
20060911,4.83
20060912,4.83
20060913,4.83
20060914,4.82
20060915,4.82
20060918,4.81
20060919,4.8
20060920,4.8
20060921,4.79
20060922,4.78
20060925,4.77
20060926,4.77
20060927,4.76
20060928,4.76
20060929,4.75
20061002,4.74
20061004,4.74
20061009,4.74
20061010,4.74
20061011,4.74
20061012,4.74
20061013,4.74
20061016,4.74
20061017,4.74
20061018,4.73
20061019,4.73
20061020,4.72
20061023,4.72
20061024,4.72
20061025,4.74
20061026,4.74
20061027,4.73
20061030,4.73
20061031,4.73
20061101,4.73
20061102,4.73
20061103,4.72
20061106,4.73
20061107,4.74
20061108,4.74
20061109,4.74
20061110,4.74
20061113,4.74
20061114,4.74
20061115,4.74
20061116,4.74
20061117,4.74
20061120,4.74
20061121,4.74
20061122,4.75
20061123,4.76
20061124,4.77
20061127,4.78
20061128,4.79
20061129,4.8
20061130,4.82
20061201,4.83
20061204,4.84
20061205,4.85
20061206,4.85
20061207,4.85
20061208,4.85
20061211,4.85
20061212,4.85
20061213,4.86
20061214,4.87
20061215,4.88
20061218,4.89
20061219,4.9
20061220,4.91
20061221,4.93
20061222,4.93
20061226,4.94
20061227,4.98
20061228,5.0
20061229,5.01
20070102,5.02
20070103,5.02
20070104,5.02
20070105,5.02
20070108,5.02
20070109,5.02
20070110,5.02
20070111,5.02
20070112,5.03
20070115,5.05
20070116,5.06
20070117,5.06
20070118,5.06
20070119,5.06
20070122,5.06
20070123,5.06
20070124,5.07
20070125,5.09
20070126,5.1
20070129,5.11
20070130,5.12
20070131,5.11
20070201,5.11
20070202,5.1
20070205,5.1
20070206,5.1
20070207,5.1
20070208,5.09
20070209,5.09
20070212,5.08
20070213,5.08
20070214,5.08
20070215,5.07
20070216,5.06
20070220,5.06
20070221,5.06
20070222,5.06
20070223,5.06
20070226,5.05
20070227,5.05
20070228,5.04
20070302,5.04
20070305,5.04
20070306,5.04
20070307,5.03
20070308,5.03
20070309,5.03
20070312,5.04
20070313,5.04
20070314,5.03
20070315,5.03
20070316,5.03
20070319,5.03
20070320,5.03
20070321,5.03
20070322,5.02
20070323,5.02
20070326,5.02
20070327,5.02
20070328,5.02
20070329,5.02
20070330,5.02
20070402,5.02
20070403,5.02
20070404,5.03
20070405,5.03
20070406,5.03
20070409,5.04
20070410,5.04
20070411,5.04
20070412,5.05
20070413,5.06
20070416,5.07
20070417,5.07
20070418,5.06
20070419,5.06
20070420,5.07
20070423,5.09
20070424,5.09
20070425,5.09
20070426,5.1
20070427,5.12
20070430,5.13
20070502,5.14
20070503,5.15
20070504,5.15
20070507,5.15
20070508,5.16
20070509,5.17
20070510,5.18
20070511,5.19
20070514,5.2
20070515,5.2
20070516,5.21
20070517,5.21
20070518,5.23
20070521,5.23
20070522,5.23
20070523,5.23
20070525,5.23
20070528,5.23
20070529,5.22
20070530,5.21
20070531,5.22
20070601,5.21
20070604,5.21
20070605,5.2
20070607,5.2
20070608,5.22
20070611,5.23
20070612,5.24
20070613,5.25
20070614,5.25
20070615,5.24
20070618,5.24
20070619,5.23
20070620,5.23
20070621,5.23
20070622,5.24
20070625,5.24
20070626,5.24
20070627,5.24
20070628,5.24
20070629,5.24
20070702,5.25
20070703,5.25
20070704,5.26
20070705,5.28
20070706,5.29
20070709,5.3
20070710,5.31
20070711,5.32
20070712,5.34
20070713,5.37
20070716,5.39
20070718,5.4
20070719,5.4
20070720,5.4
20070723,5.4
20070724,5.4
20070725,5.4
20070726,5.4
20070727,5.38
20070730,5.37
20070731,5.37
20070801,5.37
20070802,5.37
20070803,5.36
20070806,5.36
20070807,5.36
20070808,5.37
20070809,5.47
20070810,5.44
20070813,5.43
20070814,5.43
20070816,5.44
20070817,5.44
20070820,5.44
20070821,5.45
20070822,5.45
20070823,5.46
20070824,5.47
20070827,5.47
20070828,5.48
20070829,5.49
20070830,5.51
20070831,5.52
20070903,5.54
20070904,5.56
20070905,5.57
20070906,5.57
20070907,5.57
20070910,5.56
20070911,5.56
20070912,5.57
20070913,5.57
20070914,5.58
20070917,5.58
20070918,5.59
20070919,5.59
20070920,5.6
20070921,5.6
20070927,5.62
20070928,5.63
20071001,5.63
20071002,5.64
20071004,5.64
20071005,5.64
20071008,5.63
20071009,5.64
20071010,5.64
20071011,5.64
20071012,5.64
20071015,5.64
20071016,5.64
20071017,5.64
20071018,5.64
20071019,5.64
20071022,5.63
20071023,5.63
20071024,5.63
20071025,5.63
20071026,5.63
20071029,5.63
20071030,5.64
20071031,5.64
20071101,5.66
20071102,5.66
20071105,5.67
20071106,5.67
20071107,5.67
20071108,5.67
20071109,5.66
20071112,5.66
20071113,5.67
20071114,5.67
20071115,5.67
20071116,5.67
20071119,5.68
20071120,5.69
20071121,5.7
20071122,5.72
20071123,5.74
20071126,5.76
20071127,5.79
20071128,5.81
20071129,5.87
20071130,5.92
20071203,5.94
20071204,5.97
20071205,6.0
20071206,6.04
20071207,6.06
20071210,6.09
20071211,6.12
20071212,6.13
20071213,6.14
20071214,6.16
20071217,6.16
20071218,6.17
20071220,6.18
20071221,6.18
20071224,6.19
20071226,6.22
20071227,6.24
20071228,6.25
20071231,6.26
20080102,6.28
20080103,6.3
20080104,6.32
20080107,6.33
20080108,6.34
20080109,6.36
20080110,6.37
20080111,6.35
20080114,6.3
20080115,6.25
20080116,6.19
20080117,6.15
20080118,6.12
20080121,6.06
20080122,6.02
20080123,6.0
20080124,5.96
20080125,5.93
20080128,5.94
20080129,5.9
20080130,5.89
20080131,5.84
20080201,5.81
20080204,5.78
20080205,5.75
20080211,5.73
20080212,5.73
20080213,5.71
20080214,5.71
20080215,5.61
20080218,5.55
20080219,5.48
20080220,5.47
20080221,5.45
20080222,5.44
20080225,5.4
20080226,5.41
20080227,5.4
20080228,5.41
20080229,5.38
20080303,5.36
20080304,5.35
20080305,5.34
20080306,5.34
20080307,5.34
20080310,5.33
20080311,5.33
20080312,5.34
20080313,5.34
20080314,5.35
20080317,5.36
20080318,5.38
20080319,5.37
20080320,5.41
20080321,5.41
20080324,5.45
20080325,5.49
20080326,5.49
20080327,5.5
20080328,5.5
20080331,5.51
20080401,5.51
20080402,5.53
20080403,5.53
20080404,5.54
20080407,5.55
20080408,5.55
20080410,5.53
20080411,5.49
20080414,5.49
20080415,5.48
20080416,5.46
20080417,5.46
20080418,5.46
20080421,5.45
20080422,5.45
20080423,5.45
20080424,5.45
20080425,5.44
20080428,5.43
20080429,5.42
20080430,5.41
20080502,5.4
20080506,5.39
20080507,5.4
20080508,5.41
20080509,5.48
20080513,5.51
20080514,5.54
20080515,5.55
20080516,5.55
20080519,5.56
20080520,5.57
20080521,5.57
20080522,5.57
20080523,5.57
20080526,5.57
20080527,5.58
20080528,5.57
20080529,5.58
20080530,5.59
20080602,5.61
20080603,5.62
20080604,5.62
20080605,5.62
20080609,5.64
20080610,5.7
20080611,5.76
20080612,5.8
20080613,5.82
20080616,5.82
20080617,5.81
20080618,5.81
20080619,5.81
20080620,5.81
20080623,5.83
20080624,5.88
20080625,5.9
20080626,5.9
20080627,5.89
20080630,5.9
20080701,5.93
20080702,5.94
20080703,5.99
20080704,6.03
20080707,6.04
20080708,6.05
20080709,6.06
20080710,6.07
20080711,6.1
20080714,6.19
20080715,6.28
20080716,6.36
20080717,6.4
20080718,6.42
20080721,6.43
20080722,6.45
20080723,6.44
20080724,6.43
20080725,6.43
20080728,6.42
20080729,6.44
20080730,6.44
20080731,6.44
20080801,6.45
20080804,6.45
20080805,6.46
20080806,6.47
20080807,6.51
20080808,6.5
20080811,6.51
20080812,6.53
20080813,6.55
20080814,6.57
20080818,6.6
20080819,6.63
20080820,6.64
20080821,6.64
